county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1,advance_in_person_3
Fulton,JC16,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1327,50,0,611,653,11,2
Fulton,JC18,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1526,69,5,529,908,12,3
Fulton,JC19,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1991,100,4,503,1368,11,5
Fulton,ML011,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1316,39,3,448,813,12,1
Fulton,ML012,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,269,8,0,79,181,1,0
Fulton,ML01B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,70,2,0,22,46,0,0
Fulton,ML021,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1054,36,3,471,540,4,0
Fulton,ML022,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,125,8,0,60,55,2,0
Fulton,ML023,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,791,41,0,308,439,3,0
Fulton,ML024,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,45,3,0,17,24,1,0
Fulton,ML03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1976,86,4,705,1158,21,2
Fulton,ML04A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,943,46,0,355,519,20,3
Fulton,ML04B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,626,24,0,243,353,5,1
Fulton,ML04C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,53,1,0,17,35,0,0
Fulton,ML05A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,23,2,0,6,15,0,0
Fulton,ML05B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,169,15,0,67,85,0,2
Fulton,ML05C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2148,103,5,873,1142,18,7
Fulton,ML06A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,840,31,6,346,449,6,2
Fulton,ML06B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1448,74,4,495,852,20,3
Fulton,ML071,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,64,2,0,30,31,0,1
Fulton,ML072,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,687,26,0,363,292,5,1
Fulton,ML07A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,360,15,1,184,157,3,0
Fulton,MP01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,245,14,0,199,30,1,1
Fulton,PA01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1161,27,1,721,2,14,396
Fulton,RW01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2563,197,0,1134,1200,26,6
Fulton,RW02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2058,103,0,985,946,17,7
Fulton,RW03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2157,102,1,1030,993,20,11
Fulton,RW04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1012,40,2,298,667,4,1
Fulton,RW05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,996,36,1,512,442,4,1
Fulton,RW06,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1472,71,0,606,780,13,2
Fulton,RW07A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,575,17,1,323,223,5,6
Fulton,RW07B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,173,5,0,99,67,2,0
Fulton,RW08,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1144,72,6,505,549,12,0
Fulton,RW09,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3279,190,0,1244,1800,34,11
Fulton,RW10,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1789,93,3,826,848,16,3
Fulton,RW11A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1316,54,3,659,582,11,7
Fulton,RW12,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3284,162,0,1336,1746,31,9
Fulton,RW13,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1956,75,0,889,975,14,3
Fulton,RW16,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,981,54,0,384,534,8,1
Fulton,RW17,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1407,55,1,578,758,13,2
Fulton,RW19,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1120,56,0,505,545,9,5
Fulton,RW20,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1422,56,0,370,992,3,1
Fulton,RW21,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1699,50,0,417,1221,9,2
Fulton,RW22A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2062,73,6,787,1179,11,6
Fulton,SC01A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,20,2,0,4,1,1,12
Fulton,SC01B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1186,29,2,302,5,33,815
Fulton,SC01C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1370,29,5,258,5,36,1037
Fulton,SC01D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,142,0,1,60,2,1,78
Fulton,SC02,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,603,13,0,118,3,12,457
Fulton,SC04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,517,12,1,286,1,8,209
Fulton,SC05A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,370,9,1,131,2,6,221
Fulton,SC05B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1988,43,8,480,12,37,1408
Fulton,SC05D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1316,23,3,432,4,15,839
Fulton,SC05E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,396,15,0,111,1,3,266
Fulton,SC07A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3365,89,8,1130,16,56,2066
Fulton,SC07C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,10,0,4,2,0,0,4
Fulton,SC08B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1825,35,4,661,5,44,1076
Fulton,SC08C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,50,0,0,7,1,2,40
Fulton,SC08D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,292,2,3,121,1,5,160
Fulton,SC08E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,286,2,0,136,1,10,137
Fulton,SC08F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,333,8,0,112,0,8,205
Fulton,SC08G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,8,0,0,0,0,0,8
Fulton,SC08H,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3,0,0,1,0,0,2
Fulton,SC09A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,766,11,9,354,4,20,368
Fulton,SC09B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,986,32,1,312,0,28,613
Fulton,SC09C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,761,29,1,312,4,21,394
Fulton,SC10,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,602,11,5,308,2,16,260
Fulton,SC11A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,749,23,7,322,4,14,379
Fulton,SC11B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,811,24,3,327,1,19,437
Fulton,SC13,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1490,37,2,385,12,25,1029
Fulton,SC14A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,378,13,3,99,4,34,225
Fulton,SC14B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,41,0,1,24,0,11,5
Fulton,SC15,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3862,88,15,1054,27,98,2580
Fulton,SC16A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2926,67,6,724,23,147,1959
Fulton,SC16B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,15,0,7,1,1,0,6
Fulton,SC17A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,39,0,0,9,0,1,29
Fulton,SC17B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,4,0,0,0,0,0,4
Fulton,SC17C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,604,13,3,151,1,4,432
Fulton,SC18A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,304,18,1,71,2,11,201
Fulton,SC18B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,417,17,0,102,2,11,285
Fulton,SC18C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1242,32,0,237,8,22,943
Fulton,SC19A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,115,0,0,22,1,3,89
Fulton,SC19B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,633,17,0,295,0,9,312
Fulton,SC20,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1521,29,4,281,3,12,1192
Fulton,SC211,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,763,15,1,308,4,27,408
Fulton,SC212,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1774,34,13,717,8,37,965
Fulton,SC23A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1559,33,12,789,7,37,681
Fulton,SC23B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,261,14,0,131,2,4,110
Fulton,SC23C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1191,28,3,616,4,27,513
Fulton,SC27,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1155,35,8,397,4,25,686
Fulton,SC29A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1401,47,6,545,5,20,778
Fulton,SC30A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,88,13,0,20,0,4,51
Fulton,SC30B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,472,12,0,176,5,87,192
Fulton,SS01,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,2504,192,5,1012,1251,34,10
Fulton,SS02A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,561,29,0,134,384,13,1
Fulton,SS02B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,588,22,0,179,369,15,3
Fulton,SS03,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,782,36,4,345,348,44,5
Fulton,SS04,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1670,98,12,691,827,36,6
Fulton,SS05,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,976,57,1,435,404,79,0
Fulton,SS06,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,783,64,0,326,320,70,3
Fulton,SS07A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,515,78,1,167,237,29,3
Fulton,SS07B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,312,23,0,134,136,17,2
Fulton,SS07C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,331,72,2,111,117,28,1
Fulton,SS08A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,628,21,3,307,251,44,2
Fulton,SS08B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,355,25,0,157,148,24,1
Fulton,SS08C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,326,16,4,147,143,12,4
Fulton,SS08D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,690,43,10,288,300,45,4
Fulton,SS09A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1687,106,0,614,177,782,8
Fulton,SS09B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1766,133,4,581,189,848,11
Fulton,SS11A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1764,112,14,798,336,487,17
Fulton,SS11B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,557,30,0,243,106,172,6
Fulton,SS11C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,120,3,0,64,34,18,1
Fulton,SS11D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,203,17,0,73,19,94,0
Fulton,SS12,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1301,111,3,521,210,449,7
Fulton,SS13A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,818,26,2,445,37,296,12
Fulton,SS13B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,488,12,0,224,22,226,4
Fulton,SS14,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,705,37,0,281,29,356,2
Fulton,SS15A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1040,34,0,476,502,15,13
Fulton,SS15B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,739,26,1,347,354,8,3
Fulton,SS16,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1104,80,0,534,286,199,5
Fulton,SS17,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1755,132,2,685,907,26,3
Fulton,SS18A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,341,22,0,134,166,18,1
Fulton,SS18B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,112,5,1,43,61,2,0
Fulton,SS19A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1378,45,0,474,833,14,12
Fulton,SS19B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,987,50,0,324,594,12,7
Fulton,SS20,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,938,49,1,327,545,11,5
Fulton,SS22,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1271,97,0,542,606,17,9
Fulton,SS26,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1569,40,13,572,907,27,10
Fulton,SS29A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1220,69,0,537,579,25,10
Fulton,SS31,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,728,51,0,238,292,142,5
Fulton,UC01A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1574,30,14,782,14,26,708
Fulton,UC01B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,198,1,2,95,6,5,89
Fulton,UC01D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1,0,0,0,0,0,1
Fulton,UC01E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,187,4,0,53,1,5,124
Fulton,UC02A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,3908,101,20,1568,10,56,2153
Fulton,UC02B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,17,0,2,4,0,0,11
Fulton,UC031,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,1083,41,5,571,4,17,445
Fulton,UC032,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,YES,169,9,0,87,0,4,69
Fulton,01A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,618,17,3,294,14,240,50
Fulton,01B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,842,12,1,483,16,274,56
Fulton,01C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,60,1,0,35,0,22,2
Fulton,01D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,45,0,0,27,0,11,7
Fulton,01E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,637,14,1,302,5,242,73
Fulton,01F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,32,0,0,22,0,9,1
Fulton,01G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,180,3,2,112,0,53,10
Fulton,01H,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,29,1,1,11,0,8,8
Fulton,01J,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,110,1,1,44,1,60,3
Fulton,01P,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,52,2,0,31,1,16,2
Fulton,01R,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,42,0,0,34,0,6,2
Fulton,01S,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,79,1,0,44,0,29,5
Fulton,01T,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,152,2,2,95,1,45,7
Fulton,02A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,610,35,2,287,14,227,45
Fulton,02B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,204,6,1,96,3,42,56
Fulton,02C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,183,5,0,102,3,46,27
Fulton,02D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,564,18,0,284,21,214,27
Fulton,02E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,459,5,1,257,6,158,32
Fulton,02F1,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,496,18,0,215,9,237,17
Fulton,02F2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,76,2,0,29,1,40,4
Fulton,02G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,568,27,1,275,47,181,37
Fulton,02J,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,386,9,0,234,4,130,9
Fulton,02K,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,248,12,1,128,10,91,6
Fulton,02L1,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,870,38,4,422,19,303,84
Fulton,02L2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,166,6,0,88,7,38,27
Fulton,02S,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,81,2,0,36,5,30,8
Fulton,02W,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,69,3,0,36,2,23,5
Fulton,03A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,61,2,1,29,4,19,6
Fulton,03B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,19,1,0,8,1,7,2
Fulton,03C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,58,3,1,37,0,14,3
Fulton,03D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,40,0,0,25,2,10,3
Fulton,03E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,92,2,0,62,4,12,12
Fulton,03F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,181,6,0,102,7,58,8
Fulton,03G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,21,1,0,17,0,2,1
Fulton,03H,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,22,1,0,13,2,4,2
Fulton,03I,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,101,5,1,46,2,42,5
Fulton,03L,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,19,0,0,13,1,4,1
Fulton,03M,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,131,10,0,99,0,19,3
Fulton,03N,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,107,2,1,67,3,24,10
Fulton,03P1A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,333,17,0,162,5,124,25
Fulton,03P2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,0,0,0,0,0,0,0
Fulton,03S,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,40,0,0,34,0,5,1
Fulton,03T,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,59,3,0,36,0,11,9
Fulton,04A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,56,4,1,35,0,12,4
Fulton,04B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,71,2,0,28,5,15,21
Fulton,04C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,3,0,0,1,0,2,0
Fulton,04D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,63,3,1,38,2,15,4
Fulton,04F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,128,2,0,89,4,19,14
Fulton,04G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,33,1,0,23,0,3,6
Fulton,04I,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,94,6,1,40,2,12,33
Fulton,04J,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,20,0,2,13,1,2,2
Fulton,04K,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,143,9,0,83,2,34,15
Fulton,04L,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,132,4,0,78,0,30,20
Fulton,04M,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,21,3,0,12,0,0,6
Fulton,04S,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,85,3,0,54,1,11,16
Fulton,04T,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,51,0,0,26,1,6,18
Fulton,04V,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,91,1,0,56,0,27,7
Fulton,04W,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,45,0,12,24,2,4,3
Fulton,04X1,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,89,7,1,47,0,16,18
Fulton,04X2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,33,4,0,12,1,13,3
Fulton,05A1,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,489,7,0,264,8,162,48
Fulton,05A2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,517,12,2,288,7,167,41
Fulton,05B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,109,4,1,65,2,18,19
Fulton,05C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,7,0,0,1,0,3,3
Fulton,05D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,9,0,0,5,0,1,3
Fulton,05F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,24,0,0,13,1,5,5
Fulton,05J,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,70,3,0,44,3,18,2
Fulton,05K,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,174,4,2,88,10,50,20
Fulton,06B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,318,6,0,152,5,147,8
Fulton,06D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,1514,69,5,652,25,731,32
Fulton,06E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,297,12,0,155,6,116,8
Fulton,06F,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,474,17,1,118,4,323,11
Fulton,06G,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,88,3,0,43,2,34,6
Fulton,06I,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,303,7,3,163,13,108,9
Fulton,06J,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,476,25,1,206,5,225,14
Fulton,06L1,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,188,8,0,88,2,86,4
Fulton,06L2,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,142,10,0,77,0,51,4
Fulton,06N,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,226,13,0,89,4,118,2
Fulton,06Q,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,43,0,0,19,3,16,5
Fulton,06R,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,334,20,0,188,8,101,17
Fulton,07A,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,722,42,1,310,17,351,1
Fulton,07B,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,463,24,0,187,4,247,1
Fulton,07C,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,466,60,0,177,13,214,2
Fulton,07D,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,438,9,5,172,0,249,3
Fulton,07E,Constitutional Amendment #4 <br>Provides rights for victims of crime in the judicial process.,,,NO,243,11,0,90,2,134,6
