county,precinct,office,district,party,candidate,votes,absentee_by_mail,provisional,election_day,advance_in_person_2,advance_in_person_1
Cobb,Eastside 02,Governor,,LIB,TED METZ,44,3,0,40,0,1
Cobb,Elizabeth 01,Governor,,LIB,TED METZ,18,1,0,15,1,1
Cobb,Elizabeth 02,Governor,,LIB,TED METZ,26,0,1,22,3,0
Cobb,Elizabeth 03,Governor,,LIB,TED METZ,31,2,0,25,1,3
Cobb,Elizabeth 04,Governor,,LIB,TED METZ,25,2,0,21,1,1
Cobb,Elizabeth 05,Governor,,LIB,TED METZ,32,1,0,28,1,2
Cobb,East Piedmont 01,Governor,,LIB,TED METZ,20,0,0,14,2,4
Cobb,Fair Oaks 02,Governor,,LIB,TED METZ,30,6,0,21,0,3
Cobb,Fair Oaks 04,Governor,,LIB,TED METZ,26,1,0,22,0,3
Cobb,Fullers Park 01,Governor,,LIB,TED METZ,36,2,0,31,2,1
Cobb,Ford 01,Governor,,LIB,TED METZ,20,1,0,17,2,0
Cobb,Frey 01,Governor,,LIB,TED METZ,26,2,0,19,3,2
Cobb,Garrison Mill 01,Governor,,LIB,TED METZ,31,2,0,26,1,2
Cobb,Gritters 01,Governor,,LIB,TED METZ,52,3,0,38,8,3
Cobb,Harmony-Leland 01,Governor,,LIB,TED METZ,24,3,0,13,6,2
Cobb,Harrison 01,Governor,,LIB,TED METZ,42,1,0,37,3,1
Cobb,Hightower 01,Governor,,LIB,TED METZ,52,3,0,37,6,6
Cobb,Hayes 01,Governor,,LIB,TED METZ,41,6,0,26,3,6
Cobb,Kennesaw 1A,Governor,,LIB,TED METZ,14,1,0,12,1,0
Cobb,Kennesaw 2A,Governor,,LIB,TED METZ,28,1,1,22,3,1
Cobb,Kennesaw 3A,Governor,,LIB,TED METZ,31,2,1,25,2,1
Cobb,Kennesaw 4A,Governor,,LIB,TED METZ,35,0,0,30,4,1
Cobb,Kennesaw 5A,Governor,,LIB,TED METZ,44,1,0,40,3,0
Cobb,Kell 01,Governor,,LIB,TED METZ,39,1,0,34,4,0
Cobb,Kemp 01,Governor,,LIB,TED METZ,23,0,0,19,1,3
Cobb,Kemp 02,Governor,,LIB,TED METZ,29,3,0,22,2,2
Cobb,Kemp 03,Governor,,LIB,TED METZ,34,2,0,25,4,3
Cobb,Lassiter 01,Governor,,LIB,TED METZ,38,2,0,33,0,3
Cobb,Lindley 01,Governor,,LIB,TED METZ,32,2,0,24,3,3
Cobb,Lost Mountain 01,Governor,,LIB,TED METZ,26,1,0,21,1,3
Cobb,Lost Mountain 02,Governor,,LIB,TED METZ,19,0,0,15,4,0
Cobb,Lost Mountain 03,Governor,,LIB,TED METZ,50,6,0,30,11,3
Cobb,Lost Mountain 04,Governor,,LIB,TED METZ,18,2,0,13,0,3
Cobb,Mableton 01,Governor,,LIB,TED METZ,22,2,0,17,1,2
Cobb,Mableton 02,Governor,,LIB,TED METZ,11,1,1,7,1,1
Cobb,Mableton 03,Governor,,LIB,TED METZ,29,6,0,18,4,1
Cobb,Mableton 04,Governor,,LIB,TED METZ,18,4,0,8,2,4
Cobb,Mabry 01,Governor,,LIB,TED METZ,17,0,0,16,0,1
Cobb,Macland 01,Governor,,LIB,TED METZ,17,4,0,11,0,2
Cobb,Murdock 01,Governor,,LIB,TED METZ,39,3,0,32,3,1
Cobb,McEachern 01,Governor,,LIB,TED METZ,16,0,0,14,0,2
Cobb,McCleskey 01,Governor,,LIB,TED METZ,19,1,0,17,1,0
Cobb,McClure 01,Governor,,LIB,TED METZ,39,3,0,28,5,3
Cobb,Marietta 1A,Governor,,LIB,TED METZ,29,0,1,22,2,4
Cobb,Marietta 2A,Governor,,LIB,TED METZ,29,0,0,25,0,4
Cobb,Marietta 2B,Governor,,LIB,TED METZ,28,3,0,20,0,5
Cobb,Marietta 3A,Governor,,LIB,TED METZ,54,5,1,34,1,13
Cobb,Marietta 4A,Governor,,LIB,TED METZ,22,3,0,18,0,1
Cobb,Marietta 4B,Governor,,LIB,TED METZ,21,1,0,17,0,3
Cobb,Marietta 4C,Governor,,LIB,TED METZ,35,1,0,27,0,7
Cobb,Marietta 5A,Governor,,LIB,TED METZ,13,1,0,9,0,3
Cobb,Marietta 5B,Governor,,LIB,TED METZ,20,0,0,13,3,4
Cobb,Marietta 6A,Governor,,LIB,TED METZ,13,1,0,9,1,2
Cobb,Marietta 6B,Governor,,LIB,TED METZ,20,0,0,16,2,2
Cobb,Marietta 7A,Governor,,LIB,TED METZ,18,5,0,11,2,0
Cobb,Mars Hill 01,Governor,,LIB,TED METZ,28,0,0,24,3,1
Cobb,Mars Hill 02,Governor,,LIB,TED METZ,34,0,0,29,4,1
Cobb,Mount Bethel 01,Governor,,LIB,TED METZ,46,9,0,30,7,0
Cobb,Mount Bethel 03,Governor,,LIB,TED METZ,38,5,0,22,11,0
Cobb,Mount Bethel 04,Governor,,LIB,TED METZ,36,3,0,31,2,0
Cobb,North Cobb 01,Governor,,LIB,TED METZ,21,1,0,16,4,0
Cobb,Nickajack 01,Governor,,LIB,TED METZ,34,3,0,27,3,1
Cobb,Norton Park 01,Governor,,LIB,TED METZ,45,5,0,32,3,5
Cobb,Nicholson 01,Governor,,LIB,TED METZ,30,1,0,24,4,1
Cobb,Oakdale 01,Governor,,LIB,TED METZ,50,12,0,30,4,4
Cobb,Oregon 01,Governor,,LIB,TED METZ,17,4,0,11,2,0
Cobb,Oregon 02,Governor,,LIB,TED METZ,34,3,0,20,1,10
Cobb,Oregon 03,Governor,,LIB,TED METZ,24,2,0,13,0,9
Cobb,Oregon 04,Governor,,LIB,TED METZ,16,0,0,9,0,7
Cobb,Oregon 05,Governor,,LIB,TED METZ,22,1,0,16,1,4
Cobb,Pebblebrook 01,Governor,,LIB,TED METZ,12,3,0,6,1,2
Cobb,Powers Ferry 01,Governor,,LIB,TED METZ,37,4,0,26,3,4
Cobb,Pine Mountain 01,Governor,,LIB,TED METZ,20,1,0,15,1,3
Cobb,Pine Mountain 02,Governor,,LIB,TED METZ,22,2,0,19,1,0
Cobb,Post Oak 01,Governor,,LIB,TED METZ,37,0,0,31,2,4
Cobb,Pope 01,Governor,,LIB,TED METZ,41,2,0,32,1,6
Cobb,Palmer 01,Governor,,LIB,TED METZ,31,2,0,26,3,0
Cobb,Powder Springs 1A,Governor,,LIB,TED METZ,21,1,0,15,1,4
Cobb,Powder Springs 2A,Governor,,LIB,TED METZ,7,2,0,5,0,0
Cobb,Powder Springs 3A,Governor,,LIB,TED METZ,25,2,0,18,0,5
Cobb,Pitner 01,Governor,,LIB,TED METZ,21,0,0,18,2,1
Cobb,Rocky Mount 01,Governor,,LIB,TED METZ,32,2,0,25,3,2
Cobb,Riverside 01,Governor,,LIB,TED METZ,3,0,0,0,0,3
Cobb,Roswell 01,Governor,,LIB,TED METZ,52,6,0,42,4,0
Cobb,Roswell 02,Governor,,LIB,TED METZ,43,5,0,35,3,0
Cobb,Sandy Plains 01,Governor,,LIB,TED METZ,30,0,0,25,1,4
Cobb,Shallowford Falls 01,Governor,,LIB,TED METZ,25,2,0,19,0,4
Cobb,Simpson 01,Governor,,LIB,TED METZ,12,0,0,9,1,2
Cobb,Sewell Mill 01,Governor,,LIB,TED METZ,31,1,0,29,1,0
Cobb,Sewell Mill 03,Governor,,LIB,TED METZ,54,4,0,44,1,5
Cobb,Smyrna 1A,Governor,,LIB,TED METZ,26,1,0,23,2,0
Cobb,Smyrna 2A,Governor,,LIB,TED METZ,34,4,1,23,5,1
Cobb,Smyrna 3A,Governor,,LIB,TED METZ,62,1,0,47,11,3
Cobb,Smyrna 4A,Governor,,LIB,TED METZ,60,8,0,40,9,3
Cobb,Smyrna 5A,Governor,,LIB,TED METZ,34,0,0,28,2,4
Cobb,Smyrna 6A,Governor,,LIB,TED METZ,53,4,0,42,5,2
Cobb,Smyrna 7A,Governor,,LIB,TED METZ,53,3,1,39,5,5
Cobb,Sope Creek 01,Governor,,LIB,TED METZ,28,2,0,23,3,0
Cobb,Sope Creek 02,Governor,,LIB,TED METZ,49,0,0,41,5,3
Cobb,Sope Creek 03,Governor,,LIB,TED METZ,12,0,0,12,0,0
Cobb,Sweetwater 01,Governor,,LIB,TED METZ,20,2,0,13,0,5
Cobb,Sweetwater 02,Governor,,LIB,TED METZ,14,1,0,9,3,1
Cobb,Terrell Mill 01,Governor,,LIB,TED METZ,38,1,0,36,0,1
Cobb,Timber Ridge 01,Governor,,LIB,TED METZ,38,3,0,30,4,1
Cobb,Vaughan 01,Governor,,LIB,TED METZ,24,2,1,13,7,1
Cobb,Vinings 01,Governor,,LIB,TED METZ,18,0,0,16,1,1
Cobb,Vinings 02,Governor,,LIB,TED METZ,41,2,0,32,4,3
Cobb,Vinings 03,Governor,,LIB,TED METZ,25,2,0,22,1,0
Cobb,Vinings 04,Governor,,LIB,TED METZ,28,4,0,24,0,0
Cobb,Wade Green 02,Governor,,LIB,TED METZ,49,6,1,37,5,0
Cobb,Willeo 01,Governor,,LIB,TED METZ,27,2,0,23,1,1
Cobb,Acworth 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,1435,84,5,704,550,92
Cobb,Acworth 1B,Lieutenant Governor,,REP,GEOFF DUNCAN,1438,112,3,784,478,61
Cobb,Acworth 1C,Lieutenant Governor,,REP,GEOFF DUNCAN,862,69,5,516,234,38
Cobb,Addison 01,Lieutenant Governor,,REP,GEOFF DUNCAN,859,69,5,538,142,105
Cobb,Austell 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,394,30,1,229,54,80
Cobb,Bells Ferry 02,Lieutenant Governor,,REP,GEOFF DUNCAN,957,61,2,645,163,86
Cobb,Bells Ferry 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1886,116,5,1041,626,98
Cobb,Big Shanty 01,Lieutenant Governor,,REP,GEOFF DUNCAN,750,54,0,486,124,86
Cobb,Big Shanty 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1038,58,2,688,221,69
Cobb,Baker 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1052,48,5,742,213,44
Cobb,Birney 01,Lieutenant Governor,,REP,GEOFF DUNCAN,509,37,2,282,21,167
Cobb,Birney 02,Lieutenant Governor,,REP,GEOFF DUNCAN,826,73,2,404,108,239
Cobb,Bryant 01,Lieutenant Governor,,REP,GEOFF DUNCAN,74,7,1,37,3,26
Cobb,Bryant 02,Lieutenant Governor,,REP,GEOFF DUNCAN,118,12,0,69,4,33
Cobb,Blackwell 01,Lieutenant Governor,,REP,GEOFF DUNCAN,782,50,4,473,212,43
Cobb,Chattahoochee 01,Lieutenant Governor,,REP,GEOFF DUNCAN,726,49,4,465,130,78
Cobb,Cheatham Hill 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1187,51,2,694,126,314
Cobb,Cheatham Hill 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1458,96,3,733,56,570
Cobb,Chalker 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1069,96,4,607,242,120
Cobb,Clarkdale 01,Lieutenant Governor,,REP,GEOFF DUNCAN,373,44,2,193,15,119
Cobb,Clarkdale 02,Lieutenant Governor,,REP,GEOFF DUNCAN,789,50,1,449,23,266
Cobb,Cooper 01,Lieutenant Governor,,REP,GEOFF DUNCAN,495,39,2,216,55,183
Cobb,Chestnut Ridge 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1299,87,3,964,141,104
Cobb,Dickerson 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1103,86,0,794,179,44
Cobb,Dobbins 01,Lieutenant Governor,,REP,GEOFF DUNCAN,553,27,2,349,95,80
Cobb,Dowell 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1008,51,1,555,61,340
Cobb,Dodgen 01,Lieutenant Governor,,REP,GEOFF DUNCAN,878,55,2,620,144,57
Cobb,Durham 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1859,119,5,1140,441,154
Cobb,Davis 01,Lieutenant Governor,,REP,GEOFF DUNCAN,772,44,1,574,61,92
Cobb,Eastside 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1251,84,5,871,253,38
Cobb,Eastside 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1566,95,3,1063,318,87
Cobb,Elizabeth 01,Lieutenant Governor,,REP,GEOFF DUNCAN,547,27,2,342,52,124
Cobb,Elizabeth 02,Lieutenant Governor,,REP,GEOFF DUNCAN,893,84,4,558,126,121
Cobb,Elizabeth 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1043,97,5,636,85,220
Cobb,Elizabeth 04,Lieutenant Governor,,REP,GEOFF DUNCAN,633,39,2,457,49,86
Cobb,Elizabeth 05,Lieutenant Governor,,REP,GEOFF DUNCAN,1038,77,4,717,69,171
Cobb,East Piedmont 01,Lieutenant Governor,,REP,GEOFF DUNCAN,628,35,3,438,88,64
Cobb,Fair Oaks 02,Lieutenant Governor,,REP,GEOFF DUNCAN,712,49,2,346,6,309
Cobb,Fair Oaks 04,Lieutenant Governor,,REP,GEOFF DUNCAN,608,62,5,370,14,157
Cobb,Fullers Park 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1254,102,4,864,202,82
Cobb,Ford 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1444,67,0,929,326,122
Cobb,Frey 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1059,77,2,625,247,108
Cobb,Garrison Mill 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1045,83,3,711,52,196
Cobb,Gritters 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1300,84,7,814,248,147
Cobb,Harmony-Leland 01,Lieutenant Governor,,REP,GEOFF DUNCAN,589,53,1,238,212,85
Cobb,Harrison 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1405,104,1,790,297,213
Cobb,Hightower 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1631,146,6,1093,135,251
Cobb,Hayes 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1697,115,4,969,375,234
Cobb,Kennesaw 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,598,27,2,426,94,49
Cobb,Kennesaw 2A,Lieutenant Governor,,REP,GEOFF DUNCAN,1056,55,5,712,170,114
Cobb,Kennesaw 3A,Lieutenant Governor,,REP,GEOFF DUNCAN,1082,96,4,598,175,209
Cobb,Kennesaw 4A,Lieutenant Governor,,REP,GEOFF DUNCAN,1015,60,1,601,272,81
Cobb,Kennesaw 5A,Lieutenant Governor,,REP,GEOFF DUNCAN,1525,59,2,1130,270,64
Cobb,Kell 01,Lieutenant Governor,,REP,GEOFF DUNCAN,781,46,0,535,151,49
Cobb,Kemp 01,Lieutenant Governor,,REP,GEOFF DUNCAN,890,38,1,506,158,187
Cobb,Kemp 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1541,114,0,847,270,310
Cobb,Kemp 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1916,105,1,1086,497,227
Cobb,Lassiter 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1440,111,3,942,159,225
Cobb,Lindley 01,Lieutenant Governor,,REP,GEOFF DUNCAN,684,47,0,381,175,81
Cobb,Lost Mountain 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1491,82,1,562,576,270
Cobb,Lost Mountain 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1917,140,0,1116,453,208
Cobb,Lost Mountain 03,Lieutenant Governor,,REP,GEOFF DUNCAN,2230,130,4,863,941,292
Cobb,Lost Mountain 04,Lieutenant Governor,,REP,GEOFF DUNCAN,1135,75,1,698,234,127
Cobb,Mableton 01,Lieutenant Governor,,REP,GEOFF DUNCAN,822,83,1,362,191,185
Cobb,Mableton 02,Lieutenant Governor,,REP,GEOFF DUNCAN,421,29,5,216,111,60
Cobb,Mableton 03,Lieutenant Governor,,REP,GEOFF DUNCAN,777,59,1,427,199,91
Cobb,Mableton 04,Lieutenant Governor,,REP,GEOFF DUNCAN,530,49,1,270,100,110
Cobb,Mabry 01,Lieutenant Governor,,REP,GEOFF DUNCAN,806,47,2,589,53,115
Cobb,Macland 01,Lieutenant Governor,,REP,GEOFF DUNCAN,616,41,1,335,32,207
Cobb,Murdock 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1511,117,1,1042,135,216
Cobb,McEachern 01,Lieutenant Governor,,REP,GEOFF DUNCAN,875,60,3,485,102,225
Cobb,McCleskey 01,Lieutenant Governor,,REP,GEOFF DUNCAN,715,34,4,462,157,58
Cobb,McClure 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1389,80,2,930,286,91
Cobb,Marietta 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,488,37,7,280,23,141
Cobb,Marietta 2A,Lieutenant Governor,,REP,GEOFF DUNCAN,924,62,1,501,13,347
Cobb,Marietta 2B,Lieutenant Governor,,REP,GEOFF DUNCAN,1043,63,1,586,12,381
Cobb,Marietta 3A,Lieutenant Governor,,REP,GEOFF DUNCAN,1381,113,3,785,23,457
Cobb,Marietta 4A,Lieutenant Governor,,REP,GEOFF DUNCAN,1054,74,0,643,21,316
Cobb,Marietta 4B,Lieutenant Governor,,REP,GEOFF DUNCAN,633,62,3,369,23,176
Cobb,Marietta 4C,Lieutenant Governor,,REP,GEOFF DUNCAN,1218,87,2,595,68,466
Cobb,Marietta 5A,Lieutenant Governor,,REP,GEOFF DUNCAN,424,23,3,244,18,136
Cobb,Marietta 5B,Lieutenant Governor,,REP,GEOFF DUNCAN,235,15,2,145,23,50
Cobb,Marietta 6A,Lieutenant Governor,,REP,GEOFF DUNCAN,266,21,1,171,30,43
Cobb,Marietta 6B,Lieutenant Governor,,REP,GEOFF DUNCAN,843,53,5,560,61,164
Cobb,Marietta 7A,Lieutenant Governor,,REP,GEOFF DUNCAN,234,20,0,133,21,60
Cobb,Mars Hill 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1516,107,9,939,371,90
Cobb,Mars Hill 02,Lieutenant Governor,,REP,GEOFF DUNCAN,920,44,4,582,238,52
Cobb,Mount Bethel 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1617,127,3,1121,322,44
Cobb,Mount Bethel 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1205,88,0,651,427,39
Cobb,Mount Bethel 04,Lieutenant Governor,,REP,GEOFF DUNCAN,1241,114,4,775,310,38
Cobb,North Cobb 01,Lieutenant Governor,,REP,GEOFF DUNCAN,691,45,4,426,186,30
Cobb,Nickajack 01,Lieutenant Governor,,REP,GEOFF DUNCAN,648,43,0,379,130,96
Cobb,Norton Park 01,Lieutenant Governor,,REP,GEOFF DUNCAN,967,72,2,560,101,232
Cobb,Nicholson 01,Lieutenant Governor,,REP,GEOFF DUNCAN,847,63,1,555,174,54
Cobb,Oakdale 01,Lieutenant Governor,,REP,GEOFF DUNCAN,981,98,1,609,124,149
Cobb,Oregon 01,Lieutenant Governor,,REP,GEOFF DUNCAN,715,43,0,400,171,101
Cobb,Oregon 02,Lieutenant Governor,,REP,GEOFF DUNCAN,763,70,1,372,28,292
Cobb,Oregon 03,Lieutenant Governor,,REP,GEOFF DUNCAN,627,66,2,275,5,279
Cobb,Oregon 04,Lieutenant Governor,,REP,GEOFF DUNCAN,705,60,1,341,30,273
Cobb,Oregon 05,Lieutenant Governor,,REP,GEOFF DUNCAN,1014,76,1,581,132,224
Cobb,Pebblebrook 01,Lieutenant Governor,,REP,GEOFF DUNCAN,433,43,2,206,97,85
Cobb,Powers Ferry 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1000,77,2,683,126,112
Cobb,Pine Mountain 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1522,108,6,914,229,265
Cobb,Pine Mountain 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1570,104,0,960,115,391
Cobb,Post Oak 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1508,110,7,1014,109,268
Cobb,Pope 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1168,83,2,730,62,291
Cobb,Palmer 01,Lieutenant Governor,,REP,GEOFF DUNCAN,910,65,4,543,235,63
Cobb,Powder Springs 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,818,50,1,384,36,347
Cobb,Powder Springs 2A,Lieutenant Governor,,REP,GEOFF DUNCAN,343,17,2,174,8,142
Cobb,Powder Springs 3A,Lieutenant Governor,,REP,GEOFF DUNCAN,564,52,1,299,18,194
Cobb,Pitner 01,Lieutenant Governor,,REP,GEOFF DUNCAN,918,54,1,656,150,57
Cobb,Rocky Mount 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1249,62,3,880,137,167
Cobb,Riverside 01,Lieutenant Governor,,REP,GEOFF DUNCAN,74,7,1,32,10,24
Cobb,Roswell 01,Lieutenant Governor,,REP,GEOFF DUNCAN,2175,150,4,1494,292,235
Cobb,Roswell 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1445,92,0,1051,212,90
Cobb,Sandy Plains 01,Lieutenant Governor,,REP,GEOFF DUNCAN,977,74,2,650,56,195
Cobb,Shallowford Falls 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1358,110,2,949,86,211
Cobb,Simpson 01,Lieutenant Governor,,REP,GEOFF DUNCAN,719,57,2,494,45,121
Cobb,Sewell Mill 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1192,86,4,841,132,129
Cobb,Sewell Mill 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1083,101,5,731,139,107
Cobb,Smyrna 1A,Lieutenant Governor,,REP,GEOFF DUNCAN,420,41,1,264,61,53
Cobb,Smyrna 2A,Lieutenant Governor,,REP,GEOFF DUNCAN,649,57,7,387,117,81
Cobb,Smyrna 3A,Lieutenant Governor,,REP,GEOFF DUNCAN,1312,85,3,781,286,157
Cobb,Smyrna 4A,Lieutenant Governor,,REP,GEOFF DUNCAN,1662,171,7,889,251,344
Cobb,Smyrna 5A,Lieutenant Governor,,REP,GEOFF DUNCAN,642,76,3,392,72,99
Cobb,Smyrna 6A,Lieutenant Governor,,REP,GEOFF DUNCAN,1596,158,2,957,267,212
Cobb,Smyrna 7A,Lieutenant Governor,,REP,GEOFF DUNCAN,1343,144,5,730,258,206
Cobb,Sope Creek 01,Lieutenant Governor,,REP,GEOFF DUNCAN,946,70,0,661,172,43
Cobb,Sope Creek 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1558,125,5,1023,280,125
Cobb,Sope Creek 03,Lieutenant Governor,,REP,GEOFF DUNCAN,1117,77,4,825,173,38
Cobb,Sweetwater 01,Lieutenant Governor,,REP,GEOFF DUNCAN,775,52,3,419,38,263
Cobb,Sweetwater 02,Lieutenant Governor,,REP,GEOFF DUNCAN,313,40,1,159,36,77
Cobb,Terrell Mill 01,Lieutenant Governor,,REP,GEOFF DUNCAN,846,57,2,571,143,73
Cobb,Timber Ridge 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1017,75,1,747,168,26
Cobb,Vaughan 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1411,65,2,852,349,143
Cobb,Vinings 01,Lieutenant Governor,,REP,GEOFF DUNCAN,576,34,1,415,70,56
Cobb,Vinings 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1196,115,5,686,196,194
Cobb,Vinings 03,Lieutenant Governor,,REP,GEOFF DUNCAN,896,93,5,538,145,115
Cobb,Vinings 04,Lieutenant Governor,,REP,GEOFF DUNCAN,1323,125,14,968,115,101
Cobb,Wade Green 02,Lieutenant Governor,,REP,GEOFF DUNCAN,1269,61,4,789,320,95
Cobb,Willeo 01,Lieutenant Governor,,REP,GEOFF DUNCAN,1155,84,2,823,53,193
Cobb,Acworth 1A,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1413,114,12,665,516,106
Cobb,Acworth 1B,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1161,138,9,571,345,98
Cobb,Acworth 1C,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1573,143,9,817,489,115
Cobb,Addison 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,736,78,1,421,68,168
Cobb,Austell 1A,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1858,135,8,814,246,655
Cobb,Bells Ferry 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,813,73,5,454,166,115
Cobb,Bells Ferry 03,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1548,156,6,760,474,152
Cobb,Big Shanty 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,656,40,3,406,93,114
Cobb,Big Shanty 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,864,89,0,484,204,87
Cobb,Baker 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1427,91,9,786,389,152
Cobb,Birney 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,918,71,3,486,44,314
Cobb,Birney 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1499,132,12,604,255,496
Cobb,Bryant 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1161,74,7,430,68,582
Cobb,Bryant 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2213,170,20,1019,102,902
Cobb,Blackwell 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,813,73,3,409,226,102
Cobb,Chattahoochee 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2217,164,20,1113,531,389
Cobb,Cheatham Hill 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,740,69,1,321,63,286
Cobb,Cheatham Hill 03,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1182,85,3,496,40,558
Cobb,Chalker 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1623,137,10,884,323,269
Cobb,Clarkdale 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,612,68,5,296,30,213
Cobb,Clarkdale 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2095,153,15,1089,94,744
Cobb,Cooper 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1920,163,22,877,211,647
Cobb,Chestnut Ridge 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,783,104,1,468,99,111
Cobb,Dickerson 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,810,143,2,486,138,41
Cobb,Dobbins 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,2076,156,35,1124,452,309
Cobb,Dowell 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1032,83,9,450,45,445
Cobb,Dodgen 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,550,74,0,347,80,49
Cobb,Durham 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,727,69,2,377,173,106
Cobb,Davis 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,543,57,0,339,46,101
Cobb,Eastside 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,857,127,3,456,207,64
Cobb,Eastside 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1142,150,5,638,223,126
Cobb,Elizabeth 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1164,82,5,632,144,301
Cobb,Elizabeth 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,646,70,7,381,71,117
Cobb,Elizabeth 03,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,738,91,1,394,62,190
Cobb,Elizabeth 04,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,985,112,7,617,89,160
Cobb,Elizabeth 05,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,860,108,5,498,74,175
Cobb,East Piedmont 01,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,742,57,5,417,114,149
Cobb,Fair Oaks 02,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1955,124,12,868,28,923
Cobb,Fair Oaks 04,Lieutenant Governor,,DEM,SARAH RIGGS AMICO,1362,121,19,800,74,348
