county,precinct,office,district,party,candidate,votes,provisional,absentee_by_mail,election_day,advance_in_person_3,advance_in_person_2,advance_in_person_1
Fulton,02K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,381,0,6,283,1,0,91
Fulton,02L1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1236,2,35,886,11,3,299
Fulton,02L2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,218,1,3,158,3,1,52
Fulton,02S,"Public Service Commission, District 3",3,DEM,LINDY MILLER,147,1,3,103,2,3,35
Fulton,02W,"Public Service Commission, District 3",3,DEM,LINDY MILLER,109,0,2,86,2,1,18
Fulton,03A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,215,2,11,159,0,6,37
Fulton,03B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,46,0,5,27,0,2,12
Fulton,03C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,214,1,17,147,1,2,46
Fulton,03D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,1,2,77,2,4,25
Fulton,03E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,250,1,7,201,1,5,35
Fulton,03F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,312,1,4,251,3,2,51
Fulton,03G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,83,2,4,70,0,1,6
Fulton,03H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,0,7,70,0,3,18
Fulton,03I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,128,1,1,103,0,2,21
Fulton,03L,"Public Service Commission, District 3",3,DEM,LINDY MILLER,62,0,2,51,0,0,9
Fulton,03M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,155,1,3,143,0,0,8
Fulton,03N,"Public Service Commission, District 3",3,DEM,LINDY MILLER,190,2,4,161,0,3,20
Fulton,03P1A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,454,0,4,364,3,1,82
Fulton,03P2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,2,0,0,0
Fulton,03S,"Public Service Commission, District 3",3,DEM,LINDY MILLER,102,1,1,77,0,0,23
Fulton,03T,"Public Service Commission, District 3",3,DEM,LINDY MILLER,163,0,4,132,0,2,25
Fulton,04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,143,0,3,124,0,2,14
Fulton,04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,153,3,7,108,3,4,28
Fulton,04C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,18,0,1,10,0,1,6
Fulton,04D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,243,0,10,183,1,2,47
Fulton,04F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,270,0,6,209,0,4,51
Fulton,04G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,91,0,2,80,0,3,6
Fulton,04I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,176,1,4,129,0,4,38
Fulton,04J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,28,1,0,22,0,0,5
Fulton,04K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,395,1,17,316,1,10,50
Fulton,04L,"Public Service Commission, District 3",3,DEM,LINDY MILLER,320,0,2,278,1,7,32
Fulton,04M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,75,0,2,60,1,5,7
Fulton,04S,"Public Service Commission, District 3",3,DEM,LINDY MILLER,403,2,19,320,0,21,41
Fulton,04T,"Public Service Commission, District 3",3,DEM,LINDY MILLER,199,1,8,160,0,11,19
Fulton,04V,"Public Service Commission, District 3",3,DEM,LINDY MILLER,248,0,9,204,1,5,29
Fulton,04W,"Public Service Commission, District 3",3,DEM,LINDY MILLER,31,0,0,27,0,0,4
Fulton,04X1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,329,2,10,232,0,19,66
Fulton,04X2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,1,3,63,0,8,23
Fulton,05A1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,768,4,17,592,1,4,150
Fulton,05A2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,836,1,10,630,4,6,185
Fulton,05B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,282,2,7,224,1,1,47
Fulton,05C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,8,0,0,7,0,0,1
Fulton,05D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,11,1,0,6,0,0,4
Fulton,05F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,33,0,0,28,0,1,4
Fulton,05J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,193,0,2,157,3,3,28
Fulton,05K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,311,2,9,235,3,2,60
Fulton,06B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,489,0,7,323,0,1,158
Fulton,06D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2347,2,57,1506,10,4,768
Fulton,06E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,498,0,10,385,3,3,97
Fulton,06F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,670,0,14,314,3,1,338
Fulton,06G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,124,1,0,91,1,0,31
Fulton,06I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,484,2,7,346,3,2,124
Fulton,06J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,752,4,23,486,2,0,237
Fulton,06L1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,303,1,8,209,1,0,84
Fulton,06L2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,176,0,6,127,0,0,43
Fulton,06N,"Public Service Commission, District 3",3,DEM,LINDY MILLER,273,0,6,176,1,1,89
Fulton,06Q,"Public Service Commission, District 3",3,DEM,LINDY MILLER,68,1,0,51,1,0,15
Fulton,06R,"Public Service Commission, District 3",3,DEM,LINDY MILLER,516,0,19,374,1,1,121
Fulton,07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,787,7,42,459,11,3,265
Fulton,07B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,353,0,10,215,5,0,123
Fulton,07C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,568,0,95,285,6,0,182
Fulton,07D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,425,0,11,261,0,0,153
Fulton,07E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,375,0,9,189,7,0,170
Fulton,07F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,493,0,9,269,1,0,214
Fulton,07H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,365,0,11,227,1,0,126
Fulton,07J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,435,0,4,312,2,1,116
Fulton,07M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,261,0,5,191,2,3,60
Fulton,07N,"Public Service Commission, District 3",3,DEM,LINDY MILLER,238,2,12,160,3,0,61
Fulton,08A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,358,1,10,267,4,3,73
Fulton,08B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,395,1,11,239,3,1,140
Fulton,08C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,135,0,7,64,2,1,61
Fulton,08D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,113,0,10,78,0,1,24
Fulton,08E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,384,1,18,292,1,2,70
Fulton,08F1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,230,1,7,165,0,0,57
Fulton,08G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,426,1,60,259,1,1,104
Fulton,08H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,434,2,25,199,0,0,208
Fulton,08J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,438,1,17,307,2,1,110
Fulton,08K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,137,0,4,104,0,0,29
Fulton,08L,"Public Service Commission, District 3",3,DEM,LINDY MILLER,682,0,25,435,2,0,220
Fulton,08M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,205,1,0,129,0,0,75
Fulton,08N1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,2,0,80,1,1,14
Fulton,08N2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,236,0,32,153,1,1,49
Fulton,08P,"Public Service Commission, District 3",3,DEM,LINDY MILLER,216,0,0,164,3,0,49
Fulton,09A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,600,5,1,490,4,3,97
Fulton,09B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,45,0,2,34,0,0,9
Fulton,09C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,559,1,20,377,0,5,156
Fulton,09D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,227,2,18,166,0,1,40
Fulton,09E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,370,1,11,304,1,8,45
Fulton,09F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,570,1,6,464,4,1,94
Fulton,09G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,612,1,4,527,2,0,78
Fulton,09H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,188,3,1,153,2,1,28
Fulton,09I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,148,0,6,113,0,3,26
Fulton,09K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,445,0,19,363,1,5,57
Fulton,09M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,523,1,3,469,0,5,45
Fulton,10A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,581,4,20,362,1,15,179
Fulton,10B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1143,5,49,735,0,49,305
Fulton,10C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,316,1,40,177,0,12,86
Fulton,10D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,547,1,39,314,1,11,181
Fulton,10E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,218,0,14,151,0,3,50
Fulton,10F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,229,0,20,163,0,2,44
Fulton,10G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,406,1,18,273,0,6,108
Fulton,10H1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,77,0,2,52,0,1,22
Fulton,10H2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,344,1,16,242,1,5,79
Fulton,10I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,162,1,8,95,0,18,40
Fulton,10J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,156,0,9,117,0,3,27
Fulton,10K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,327,0,18,188,2,24,95
Fulton,10M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,534,6,17,392,1,15,103
Fulton,10P,"Public Service Commission, District 3",3,DEM,LINDY MILLER,210,0,14,163,0,4,29
Fulton,10R,"Public Service Commission, District 3",3,DEM,LINDY MILLER,118,0,6,93,0,1,18
Fulton,11B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1279,3,51,688,1,406,130
Fulton,11C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,966,3,22,448,3,434,56
Fulton,11E1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,214,1,6,138,0,47,22
Fulton,11E2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,198,2,5,141,0,31,19
Fulton,11E3,"Public Service Commission, District 3",3,DEM,LINDY MILLER,571,0,2,424,3,106,36
Fulton,11G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,203,1,8,148,0,24,22
Fulton,11H,"Public Service Commission, District 3",3,DEM,LINDY MILLER,140,0,7,85,0,16,32
Fulton,11J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,394,0,20,288,0,42,44
Fulton,11K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,486,2,13,360,2,43,66
Fulton,11M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,579,1,12,405,0,57,104
Fulton,11N,"Public Service Commission, District 3",3,DEM,LINDY MILLER,600,3,17,394,1,97,88
Fulton,11P,"Public Service Commission, District 3",3,DEM,LINDY MILLER,355,2,27,262,0,27,37
Fulton,11R,"Public Service Commission, District 3",3,DEM,LINDY MILLER,152,0,12,102,0,20,18
Fulton,12A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1085,3,18,879,2,85,98
Fulton,12D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,113,2,5,85,0,15,6
Fulton,12E1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,135,0,25,81,0,21,8
Fulton,12F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,109,0,1,102,1,2,3
Fulton,12G,"Public Service Commission, District 3",3,DEM,LINDY MILLER,171,1,4,157,0,5,4
Fulton,12H1,"Public Service Commission, District 3",3,DEM,LINDY MILLER,43,0,5,31,0,4,3
Fulton,12H2,"Public Service Commission, District 3",3,DEM,LINDY MILLER,397,2,19,322,0,31,23
Fulton,12I,"Public Service Commission, District 3",3,DEM,LINDY MILLER,124,1,14,82,0,17,10
Fulton,12J,"Public Service Commission, District 3",3,DEM,LINDY MILLER,302,3,14,230,0,44,11
Fulton,12K,"Public Service Commission, District 3",3,DEM,LINDY MILLER,363,1,11,289,0,22,40
Fulton,12L,"Public Service Commission, District 3",3,DEM,LINDY MILLER,65,1,5,56,0,1,2
Fulton,12M,"Public Service Commission, District 3",3,DEM,LINDY MILLER,340,1,17,285,0,24,13
Fulton,12N,"Public Service Commission, District 3",3,DEM,LINDY MILLER,97,2,1,83,0,3,8
Fulton,12S,"Public Service Commission, District 3",3,DEM,LINDY MILLER,334,1,9,288,0,7,29
Fulton,AP01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,452,2,19,269,158,1,3
Fulton,AP01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,73,2,4,39,28,0,0
Fulton,AP01C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,233,1,4,134,91,0,3
Fulton,AP01D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,101,1,3,62,35,0,0
Fulton,AP02B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,57,1,10,30,16,0,0
Fulton,AP03,"Public Service Commission, District 3",3,DEM,LINDY MILLER,59,1,0,47,10,0,1
Fulton,AP04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,192,0,9,97,86,0,0
Fulton,AP04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,40,0,0,27,13,0,0
Fulton,AP05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,443,3,19,299,118,0,4
Fulton,AP06,"Public Service Commission, District 3",3,DEM,LINDY MILLER,176,0,4,90,81,0,1
Fulton,AP07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,353,2,15,203,131,1,1
Fulton,AP07B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,145,0,7,102,35,0,1
Fulton,AP09A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,404,3,13,241,147,0,0
Fulton,AP09B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,89,1,0,44,43,0,1
Fulton,AP021,"Public Service Commission, District 3",3,DEM,LINDY MILLER,337,4,6,198,127,0,2
Fulton,AP022,"Public Service Commission, District 3",3,DEM,LINDY MILLER,254,3,14,147,90,0,0
Fulton,AP10,"Public Service Commission, District 3",3,DEM,LINDY MILLER,109,1,5,62,40,0,1
Fulton,AP12A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,79,1,5,43,30,0,0
Fulton,AP12B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,71,1,3,47,19,1,0
Fulton,AP12C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,165,1,5,71,88,0,0
Fulton,AP14,"Public Service Commission, District 3",3,DEM,LINDY MILLER,332,0,15,175,138,1,3
Fulton,CH01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,33,0,1,26,0,6,0
Fulton,CH02,"Public Service Commission, District 3",3,DEM,LINDY MILLER,32,0,2,26,0,4,0
Fulton,CH03,"Public Service Commission, District 3",3,DEM,LINDY MILLER,42,0,2,29,0,11,0
Fulton,CH04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,0,3,89,0,18,1
Fulton,CH05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,31,0,1,26,0,2,2
Fulton,CP01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,55,0,0,38,0,17,0
Fulton,CP011,"Public Service Commission, District 3",3,DEM,LINDY MILLER,210,0,5,133,1,70,1
Fulton,CP012,"Public Service Commission, District 3",3,DEM,LINDY MILLER,292,0,4,189,0,97,2
Fulton,CP02,"Public Service Commission, District 3",3,DEM,LINDY MILLER,183,0,7,119,2,54,1
Fulton,CP04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,CP04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,3,0,0,1,0,1,1
Fulton,CP05B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,13,0,1,10,0,2,0
Fulton,CP051,"Public Service Commission, District 3",3,DEM,LINDY MILLER,366,0,6,232,0,127,1
Fulton,CP06A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,37,1,0,22,0,13,1
Fulton,CP07B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,CP07C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,10,0,0,9,0,1,0
Fulton,CP07D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,32,0,1,22,0,9,0
Fulton,CP07E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,7,0,0,7,0,0,0
Fulton,CP07F,"Public Service Commission, District 3",3,DEM,LINDY MILLER,10,0,0,7,0,3,0
Fulton,CP081,"Public Service Commission, District 3",3,DEM,LINDY MILLER,11,0,0,8,0,3,0
Fulton,CP083,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,1,0,1,0
Fulton,CP084,"Public Service Commission, District 3",3,DEM,LINDY MILLER,0,0,0,0,0,0,0
Fulton,CP08A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,20,0,1,14,0,4,1
Fulton,EP01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,484,1,12,367,1,90,13
Fulton,EP01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,518,0,19,390,0,96,13
Fulton,EP02A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,258,1,15,183,0,56,3
Fulton,EP02B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,405,1,6,295,0,97,6
Fulton,EP02C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,75,0,1,53,0,19,2
Fulton,EP02D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,46,0,0,31,0,13,2
Fulton,EP02E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,169,1,9,119,0,37,3
Fulton,EP03A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,988,0,26,681,1,254,26
Fulton,EP03B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,448,0,13,306,1,117,11
Fulton,EP04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,805,6,11,550,1,214,23
Fulton,EP04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,364,1,1,235,0,121,6
Fulton,FA01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,654,0,15,449,0,185,5
Fulton,FA01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,805,1,12,547,1,229,15
Fulton,FA01C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,111,0,3,79,0,25,4
Fulton,HP01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,513,2,6,422,1,68,14
Fulton,JC01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,558,1,6,377,171,0,3
Fulton,JC02,"Public Service Commission, District 3",3,DEM,LINDY MILLER,272,0,18,174,79,0,1
Fulton,JC03A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,63,0,0,35,28,0,0
Fulton,JC03B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,183,0,5,130,47,0,1
Fulton,JC04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,436,1,7,231,195,1,1
Fulton,JC04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,25,0,2,15,8,0,0
Fulton,JC05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,236,2,5,139,89,0,1
Fulton,JC06,"Public Service Commission, District 3",3,DEM,LINDY MILLER,195,1,8,140,46,0,0
Fulton,JC07,"Public Service Commission, District 3",3,DEM,LINDY MILLER,448,3,12,265,167,0,1
Fulton,JC08,"Public Service Commission, District 3",3,DEM,LINDY MILLER,333,2,6,193,132,0,0
Fulton,JC09,"Public Service Commission, District 3",3,DEM,LINDY MILLER,376,2,6,220,146,0,2
Fulton,JC10,"Public Service Commission, District 3",3,DEM,LINDY MILLER,306,1,13,181,110,1,0
Fulton,JC11,"Public Service Commission, District 3",3,DEM,LINDY MILLER,310,1,18,171,116,1,3
Fulton,JC12,"Public Service Commission, District 3",3,DEM,LINDY MILLER,227,0,22,129,73,0,3
Fulton,JC13A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,160,0,5,111,42,0,2
Fulton,JC13B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,14,0,0,10,4,0,0
Fulton,JC14,"Public Service Commission, District 3",3,DEM,LINDY MILLER,249,0,5,157,84,1,2
Fulton,JC15,"Public Service Commission, District 3",3,DEM,LINDY MILLER,94,0,2,61,27,0,4
Fulton,JC16,"Public Service Commission, District 3",3,DEM,LINDY MILLER,337,1,7,258,71,0,0
Fulton,JC18,"Public Service Commission, District 3",3,DEM,LINDY MILLER,366,3,6,211,144,0,2
Fulton,JC19,"Public Service Commission, District 3",3,DEM,LINDY MILLER,524,2,11,317,190,2,2
Fulton,ML011,"Public Service Commission, District 3",3,DEM,LINDY MILLER,216,0,7,110,98,0,1
Fulton,ML012,"Public Service Commission, District 3",3,DEM,LINDY MILLER,35,0,3,12,20,0,0
Fulton,ML01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,16,0,0,9,6,0,1
Fulton,ML021,"Public Service Commission, District 3",3,DEM,LINDY MILLER,101,0,5,53,43,0,0
Fulton,ML022,"Public Service Commission, District 3",3,DEM,LINDY MILLER,13,0,2,5,6,0,0
Fulton,ML023,"Public Service Commission, District 3",3,DEM,LINDY MILLER,91,0,0,50,39,0,2
Fulton,ML024,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,0,2,0,0
Fulton,ML03,"Public Service Commission, District 3",3,DEM,LINDY MILLER,266,1,7,161,96,0,1
Fulton,ML04A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,148,1,7,82,55,0,3
Fulton,ML04B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,99,0,3,54,42,0,0
Fulton,ML04C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,3,0,0,1,2,0,0
Fulton,ML05A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,3,0,1,1,1,0,0
Fulton,ML05B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,26,0,3,20,3,0,0
Fulton,ML05C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,423,3,23,244,149,2,2
Fulton,ML06A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,175,0,8,123,44,0,0
Fulton,ML06B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,302,1,7,201,93,0,0
Fulton,ML071,"Public Service Commission, District 3",3,DEM,LINDY MILLER,4,0,1,1,2,0,0
Fulton,ML072,"Public Service Commission, District 3",3,DEM,LINDY MILLER,92,0,0,65,26,0,1
Fulton,ML07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,51,0,4,30,17,0,0
Fulton,MP01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,98,2,5,83,8,0,0
Fulton,PA01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,343,0,10,279,0,53,1
Fulton,RW01,"Public Service Commission, District 3",3,DEM,LINDY MILLER,573,1,38,359,165,1,9
Fulton,RW02,"Public Service Commission, District 3",3,DEM,LINDY MILLER,532,1,22,386,120,0,3
Fulton,RW03,"Public Service Commission, District 3",3,DEM,LINDY MILLER,583,6,25,394,153,1,4
Fulton,RW04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,315,2,6,162,144,0,1
Fulton,RW05,"Public Service Commission, District 3",3,DEM,LINDY MILLER,228,3,9,150,66,0,0
Fulton,RW06,"Public Service Commission, District 3",3,DEM,LINDY MILLER,372,2,4,239,126,0,1
Fulton,RW07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,157,0,4,119,33,0,1
Fulton,RW07B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,32,0,0,26,6,0,0
Fulton,RW08,"Public Service Commission, District 3",3,DEM,LINDY MILLER,266,0,23,170,72,0,1
Fulton,RW09,"Public Service Commission, District 3",3,DEM,LINDY MILLER,580,1,27,367,179,0,6
Fulton,RW10,"Public Service Commission, District 3",3,DEM,LINDY MILLER,421,0,13,293,115,0,0
Fulton,RW11A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,322,1,9,238,72,0,2
Fulton,RW12,"Public Service Commission, District 3",3,DEM,LINDY MILLER,678,0,22,429,224,0,3
Fulton,RW13,"Public Service Commission, District 3",3,DEM,LINDY MILLER,485,0,8,331,145,0,1
Fulton,RW16,"Public Service Commission, District 3",3,DEM,LINDY MILLER,228,0,9,143,75,0,1
Fulton,RW17,"Public Service Commission, District 3",3,DEM,LINDY MILLER,467,1,13,320,132,0,1
Fulton,RW19,"Public Service Commission, District 3",3,DEM,LINDY MILLER,237,0,11,150,74,0,2
Fulton,RW20,"Public Service Commission, District 3",3,DEM,LINDY MILLER,350,0,7,191,150,0,2
Fulton,RW21,"Public Service Commission, District 3",3,DEM,LINDY MILLER,310,0,10,163,132,2,3
Fulton,RW22A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,444,3,13,288,139,0,1
Fulton,SC01A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,8,0,0,2,0,6,0
Fulton,SC01B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,550,1,4,348,3,185,9
Fulton,SC01C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,745,4,7,374,2,342,16
Fulton,SC01D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,32,0,0,25,0,7,0
Fulton,SC02,"Public Service Commission, District 3",3,DEM,LINDY MILLER,346,1,4,201,0,137,3
Fulton,SC04,"Public Service Commission, District 3",3,DEM,LINDY MILLER,153,0,3,115,0,35,0
Fulton,SC05A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,129,0,1,77,0,48,3
Fulton,SC05B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,805,1,16,472,1,303,12
Fulton,SC05D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,519,2,3,373,0,139,2
Fulton,SC05E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,149,0,6,85,0,53,5
Fulton,SC07A,"Public Service Commission, District 3",3,DEM,LINDY MILLER,1164,1,20,698,3,430,12
Fulton,SC07C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,2,0,0,0,0,2,0
Fulton,SC08B,"Public Service Commission, District 3",3,DEM,LINDY MILLER,678,1,16,430,2,218,11
Fulton,SC08C,"Public Service Commission, District 3",3,DEM,LINDY MILLER,22,0,0,11,0,10,1
Fulton,SC08D,"Public Service Commission, District 3",3,DEM,LINDY MILLER,82,0,2,58,1,18,3
Fulton,SC08E,"Public Service Commission, District 3",3,DEM,LINDY MILLER,82,1,1,63,0,16,1
