office,candidate,party,county,votes,district
U.S. Representative,Kingston,R,Appling,868,District 1
U.S. Representative,Totals,R,Appling,868,District 1
U.S. Representative,Kingston,R,Atkinson,33,District 1
U.S. Representative,Totals,R,Atkinson,33,District 1
U.S. Representative,Kingston,R,Bacon,974,District 1
U.S. Representative,Totals,R,Bacon,974,District 1
U.S. Representative,Kingston,R,Berrien,834,District 1
U.S. Representative,Totals,R,Berrien,834,District 1
U.S. Representative,Kingston,R,Brantley,810,District 1
U.S. Representative,Totals,R,Brantley,810,District 1
U.S. Representative,Kingston,R,Bryan,1771,District 1
U.S. Representative,Totals,R,Bryan,1771,District 1
U.S. Representative,Kingston,R,Camden,5759,District 1
U.S. Representative,Totals,R,Camden,5759,District 1
U.S. Representative,Kingston,R,Charlton,266,District 1
U.S. Representative,Totals,R,Charlton,266,District 1
U.S. Representative,Kingston,R,Chatham,2688,District 1
U.S. Representative,Totals,R,Chatham,2688,District 1
U.S. Representative,Kingston,R,Clinch,30,District 1
U.S. Representative,Totals,R,Clinch,30,District 1
U.S. Representative,Kingston,R,Coffee,113,District 1
U.S. Representative,Totals,R,Coffee,113,District 1
U.S. Representative,Kingston,R,Cook,550,District 1
U.S. Representative,Totals,R,Cook,550,District 1
U.S. Representative,Kingston,R,Echols,2,District 1
U.S. Representative,Totals,R,Echols,2,District 1
U.S. Representative,Kingston,R,Glynn,7657,District 1
U.S. Representative,Totals,R,Glynn,7657,District 1
U.S. Representative,Kingston,R,Jeff davis,313,District 1
U.S. Representative,Totals,R,Jeff davis,313,District 1
U.S. Representative,Kingston,R,Lanier,39,District 1
U.S. Representative,Totals,R,Lanier,39,District 1
U.S. Representative,Kingston,R,Liberty,532,District 1
U.S. Representative,Totals,R,Liberty,532,District 1
U.S. Representative,Kingston,R,Long,112,District 1
U.S. Representative,Totals,R,Long,112,District 1
U.S. Representative,Kingston,R,Lowndes,1279,District 1
U.S. Representative,Totals,R,Lowndes,1279,District 1
U.S. Representative,Kingston,R,Mcintosh,944,District 1
U.S. Representative,Totals,R,Mcintosh,944,District 1
U.S. Representative,Kingston,R,Pierce,1918,District 1
U.S. Representative,Totals,R,Pierce,1918,District 1
U.S. Representative,Kingston,R,Telfair,31,District 1
U.S. Representative,Totals,R,Telfair,31,District 1
U.S. Representative,Kingston,R,Ware,3972,District 1
U.S. Representative,Totals,R,Ware,3972,District 1
U.S. Representative,Kingston,R,Wayne,904,District 1
U.S. Representative,Totals,R,Wayne,904,District 1
U.S. Representative,Kingston,R,Wheeler,71,District 1
U.S. Representative,Totals,R,Wheeler,71,District 1
U.S. Representative,Gillespie,D,Appling,662,District 1
U.S. Representative,Totals,D,Appling,662,District 1
U.S. Representative,Gillespie,D,Atkinson,1059,District 1
U.S. Representative,Totals,D,Atkinson,1059,District 1
U.S. Representative,Gillespie,D,Bacon,228,District 1
U.S. Representative,Totals,D,Bacon,228,District 1
U.S. Representative,Gillespie,D,Berrien,853,District 1
U.S. Representative,Totals,D,Berrien,853,District 1
U.S. Representative,Gillespie,D,Brantley,1270,District 1
U.S. Representative,Totals,D,Brantley,1270,District 1
U.S. Representative,Gillespie,D,Bryan,368,District 1
U.S. Representative,Totals,D,Bryan,368,District 1
U.S. Representative,Gillespie,D,Camden,543,District 1
U.S. Representative,Totals,D,Camden,543,District 1
U.S. Representative,Gillespie,D,Charlton,639,District 1
U.S. Representative,Totals,D,Charlton,639,District 1
U.S. Representative,Gillespie,D,Chatham,2320,District 1
U.S. Representative,Totals,D,Chatham,2320,District 1
U.S. Representative,Gillespie,D,Clinch,952,District 1
U.S. Representative,Totals,D,Clinch,952,District 1
U.S. Representative,Gillespie,D,Coffee,4603,District 1
U.S. Representative,Totals,D,Coffee,4603,District 1
U.S. Representative,Gillespie,D,Cook,1990,District 1
U.S. Representative,Totals,D,Cook,1990,District 1
U.S. Representative,Gillespie,D,Echols,529,District 1
U.S. Representative,Totals,D,Echols,529,District 1
U.S. Representative,Gillespie,D,Glynn,1620,District 1
U.S. Representative,Totals,D,Glynn,1620,District 1
U.S. Representative,Gillespie,D,Jeff davis,882,District 1
U.S. Representative,Totals,D,Jeff davis,882,District 1
U.S. Representative,Gillespie,D,Lanier,1186,District 1
U.S. Representative,Totals,D,Lanier,1186,District 1
U.S. Representative,Gillespie,D,Liberty,2732,District 1
U.S. Representative,Totals,D,Liberty,2732,District 1
U.S. Representative,Gillespie,D,Long,1367,District 1
U.S. Representative,Totals,D,Long,1367,District 1
U.S. Representative,Gillespie,D,Lowndes,4287,District 1
U.S. Representative,Totals,D,Lowndes,4287,District 1
U.S. Representative,Gillespie,D,Mcintosh,559,District 1
U.S. Representative,Totals,D,Mcintosh,559,District 1
U.S. Representative,Gillespie,D,Pierce,175,District 1
U.S. Representative,Totals,D,Pierce,175,District 1
U.S. Representative,Gillespie,D,Telfair,1791,District 1
U.S. Representative,Totals,D,Telfair,1791,District 1
U.S. Representative,Gillespie,D,Ware,665,District 1
U.S. Representative,Totals,D,Ware,665,District 1
U.S. Representative,Gillespie,D,Wayne,660,District 1
U.S. Representative,Totals,D,Wayne,660,District 1
U.S. Representative,Gillespie,D,Wheeler,862,District 1
U.S. Representative,Totals,D,Wheeler,862,District 1
U.S. Representative,Ferrell,R,Baker,13,District 2
U.S. Representative,Totals,R,Baker,13,District 2
U.S. Representative,Ferrell,R,Brooks,95,District 2
U.S. Representative,Totals,R,Brooks,95,District 2
U.S. Representative,Ferrell,R,Calhoun,13,District 2
U.S. Representative,Totals,R,Calhoun,13,District 2
U.S. Representative,Ferrell,R,Chattahoochee,54,District 2
U.S. Representative,Totals,R,Chattahoochee,54,District 2
U.S. Representative,Ferrell,R,Clay,77,District 2
U.S. Representative,Totals,R,Clay,77,District 2
U.S. Representative,Ferrell,R,Crawford,429,District 2
U.S. Representative,Totals,R,Crawford,429,District 2
U.S. Representative,Ferrell,R,Crisp,955,District 2
U.S. Representative,Totals,R,Crisp,955,District 2
U.S. Representative,Ferrell,R,Decatur,272,District 2
U.S. Representative,Totals,R,Decatur,272,District 2
U.S. Representative,Ferrell,R,Dooly,198,District 2
U.S. Representative,Totals,R,Dooly,198,District 2
U.S. Representative,Ferrell,R,Dougherty,877,District 2
U.S. Representative,Totals,R,Dougherty,877,District 2
U.S. Representative,Ferrell,R,Early,18,District 2
U.S. Representative,Totals,R,Early,18,District 2
U.S. Representative,Ferrell,R,Grady,249,District 2
U.S. Representative,Totals,R,Grady,249,District 2
U.S. Representative,Ferrell,R,Lee,4207,District 2
U.S. Representative,Totals,R,Lee,4207,District 2
U.S. Representative,Ferrell,R,Lowndes,130,District 2
U.S. Representative,Totals,R,Lowndes,130,District 2
U.S. Representative,Ferrell,R,Macon,25,District 2
U.S. Representative,Totals,R,Macon,25,District 2
U.S. Representative,Ferrell,R,Marion,147,District 2
U.S. Representative,Totals,R,Marion,147,District 2
U.S. Representative,Ferrell,R,Miller,8,District 2
U.S. Representative,Totals,R,Miller,8,District 2
U.S. Representative,Ferrell,R,Mitchell,151,District 2
U.S. Representative,Totals,R,Mitchell,151,District 2
U.S. Representative,Ferrell,R,Muscogee,1478,District 2
U.S. Representative,Totals,R,Muscogee,1478,District 2
U.S. Representative,Ferrell,R,Peach,176,District 2
U.S. Representative,Totals,R,Peach,176,District 2
U.S. Representative,Ferrell,R,Quitman,2,District 2
U.S. Representative,Totals,R,Quitman,2,District 2
U.S. Representative,Ferrell,R,Randolph,44,District 2
U.S. Representative,Totals,R,Randolph,44,District 2
U.S. Representative,Ferrell,R,Schley,22,District 2
U.S. Representative,Totals,R,Schley,22,District 2
U.S. Representative,Ferrell,R,Seminole,38,District 2
U.S. Representative,Totals,R,Seminole,38,District 2
U.S. Representative,Ferrell,R,Stewart,27,District 2
U.S. Representative,Totals,R,Stewart,27,District 2
U.S. Representative,Ferrell,R,Sumter,524,District 2
U.S. Representative,Totals,R,Sumter,524,District 2
U.S. Representative,Ferrell,R,Talbot,54,District 2
U.S. Representative,Totals,R,Talbot,54,District 2
U.S. Representative,Ferrell,R,Taylor,36,District 2
U.S. Representative,Totals,R,Taylor,36,District 2
U.S. Representative,Ferrell,R,Terrell,101,District 2
U.S. Representative,Totals,R,Terrell,101,District 2
U.S. Representative,Ferrell,R,Thomas,484,District 2
U.S. Representative,Totals,R,Thomas,484,District 2
U.S. Representative,Ferrell,R,Webster,93,District 2
U.S. Representative,Totals,R,Webster,93,District 2
U.S. Representative,Ferrell,R,Worth,433,District 2
U.S. Representative,Totals,R,Worth,433,District 2
U.S. Representative,Bishop,D,Baker,727,District 2
U.S. Representative,Totals,D,Baker,727,District 2
U.S. Representative,Bishop,D,Brooks,1524,District 2
U.S. Representative,Totals,D,Brooks,1524,District 2
U.S. Representative,Bishop,D,Calhoun,1069,District 2
U.S. Representative,Totals,D,Calhoun,1069,District 2
U.S. Representative,Bishop,D,Chattahoochee,347,District 2
U.S. Representative,Totals,D,Chattahoochee,347,District 2
U.S. Representative,Bishop,D,Clay,328,District 2
U.S. Representative,Totals,D,Clay,328,District 2
U.S. Representative,Bishop,D,Crawford,1007,District 2
U.S. Representative,Totals,D,Crawford,1007,District 2
U.S. Representative,Bishop,D,Crisp,1036,District 2
U.S. Representative,Totals,D,Crisp,1036,District 2
U.S. Representative,Bishop,D,Decatur,2083,District 2
U.S. Representative,Totals,D,Decatur,2083,District 2
U.S. Representative,Bishop,D,Dooly,930,District 2
U.S. Representative,Totals,D,Dooly,930,District 2
U.S. Representative,Bishop,D,Dougherty,14045,District 2
U.S. Representative,Totals,D,Dougherty,14045,District 2
U.S. Representative,Bishop,D,Early,2813,District 2
U.S. Representative,Totals,D,Early,2813,District 2
U.S. Representative,Bishop,D,Grady,1563,District 2
U.S. Representative,Totals,D,Grady,1563,District 2
U.S. Representative,Bishop,D,Lee,814,District 2
U.S. Representative,Totals,D,Lee,814,District 2
U.S. Representative,Bishop,D,Lowndes,629,District 2
U.S. Representative,Totals,D,Lowndes,629,District 2
U.S. Representative,Bishop,D,Macon,1409,District 2
U.S. Representative,Totals,D,Macon,1409,District 2
U.S. Representative,Bishop,D,Marion,834,District 2
U.S. Representative,Totals,D,Marion,834,District 2
U.S. Representative,Bishop,D,Miller,1515,District 2
U.S. Representative,Totals,D,Miller,1515,District 2
U.S. Representative,Bishop,D,Mitchell,2276,District 2
U.S. Representative,Totals,D,Mitchell,2276,District 2
U.S. Representative,Bishop,D,Muscogee,7984,District 2
U.S. Representative,Totals,D,Muscogee,7984,District 2
U.S. Representative,Bishop,D,Peach,1812,District 2
U.S. Representative,Totals,D,Peach,1812,District 2
U.S. Representative,Bishop,D,Quitman,550,District 2
U.S. Representative,Totals,D,Quitman,550,District 2
U.S. Representative,Bishop,D,Randolph,673,District 2
U.S. Representative,Totals,D,Randolph,673,District 2
U.S. Representative,Bishop,D,Schley,387,District 2
U.S. Representative,Totals,D,Schley,387,District 2
U.S. Representative,Bishop,D,Seminole,2410,District 2
U.S. Representative,Totals,D,Seminole,2410,District 2
U.S. Representative,Bishop,D,Stewart,1038,District 2
U.S. Representative,Totals,D,Stewart,1038,District 2
U.S. Representative,Bishop,D,Sumter,1983,District 2
U.S. Representative,Totals,D,Sumter,1983,District 2
U.S. Representative,Bishop,D,Talbot,1559,District 2
U.S. Representative,Totals,D,Talbot,1559,District 2
U.S. Representative,Bishop,D,Taylor,1624,District 2
U.S. Representative,Totals,D,Taylor,1624,District 2
U.S. Representative,Bishop,D,Terrell,1475,District 2
U.S. Representative,Totals,D,Terrell,1475,District 2
U.S. Representative,Bishop,D,Thomas,1001,District 2
U.S. Representative,Totals,D,Thomas,1001,District 2
U.S. Representative,Bishop,D,Webster,249,District 2
U.S. Representative,Totals,D,Webster,249,District 2
U.S. Representative,Bishop,D,Worth,1690,District 2
U.S. Representative,Totals,D,Worth,1690,District 2
U.S. Representative,Westmoreland,R,Carroll,4341,District 3
U.S. Representative,Totals,R,Carroll,4341,District 3
U.S. Representative,Westmoreland,R,Coweta,6282,District 3
U.S. Representative,Totals,R,Coweta,6282,District 3
U.S. Representative,Westmoreland,R,Douglas,1831,District 3
U.S. Representative,Totals,R,Douglas,1831,District 3
U.S. Representative,Westmoreland,R,Fayette,12585,District 3
U.S. Representative,Totals,R,Fayette,12585,District 3
U.S. Representative,Westmoreland,R,Harris,1208,District 3
U.S. Representative,Totals,R,Harris,1208,District 3
U.S. Representative,Westmoreland,R,Heard,202,District 3
U.S. Representative,Totals,R,Heard,202,District 3
U.S. Representative,Westmoreland,R,Henry,10226,District 3
U.S. Representative,Totals,R,Henry,10226,District 3
U.S. Representative,Westmoreland,R,Lamar,882,District 3
U.S. Representative,Totals,R,Lamar,882,District 3
U.S. Representative,Westmoreland,R,Meriwether,312,District 3
U.S. Representative,Totals,R,Meriwether,312,District 3
U.S. Representative,Westmoreland,R,Muscogee,5019,District 3
U.S. Representative,Totals,R,Muscogee,5019,District 3
U.S. Representative,Westmoreland,R,Pike,2398,District 3
U.S. Representative,Totals,R,Pike,2398,District 3
U.S. Representative,Westmoreland,R,Rockdale,796,District 3
U.S. Representative,Totals,R,Rockdale,796,District 3
U.S. Representative,Westmoreland,R,Spalding,4197,District 3
U.S. Representative,Totals,R,Spalding,4197,District 3
U.S. Representative,Westmoreland,R,Troup,2451,District 3
U.S. Representative,Totals,R,Troup,2451,District 3
U.S. Representative,Westmoreland,R,Upson,2398,District 3
U.S. Representative,Totals,R,Upson,2398,District 3
U.S. Representative,Camp,D,Carroll,1090,District 3
U.S. Representative,Totals,D,Carroll,1090,District 3
U.S. Representative,Camp,D,Coweta,1401,District 3
U.S. Representative,Totals,D,Coweta,1401,District 3
U.S. Representative,Camp,D,Douglas,419,District 3
U.S. Representative,Totals,D,Douglas,419,District 3
U.S. Representative,Camp,D,Fayette,2425,District 3
U.S. Representative,Totals,D,Fayette,2425,District 3
U.S. Representative,Camp,D,Harris,627,District 3
U.S. Representative,Totals,D,Harris,627,District 3
U.S. Representative,Camp,D,Heard,947,District 3
U.S. Representative,Totals,D,Heard,947,District 3
U.S. Representative,Camp,D,Henry,2455,District 3
U.S. Representative,Totals,D,Henry,2455,District 3
U.S. Representative,Camp,D,Lamar,1033,District 3
U.S. Representative,Totals,D,Lamar,1033,District 3
U.S. Representative,Camp,D,Meriwether,1045,District 3
U.S. Representative,Totals,D,Meriwether,1045,District 3
U.S. Representative,Camp,D,Muscogee,3267,District 3
U.S. Representative,Totals,D,Muscogee,3267,District 3
U.S. Representative,Camp,D,Pike,339,District 3
U.S. Representative,Totals,D,Pike,339,District 3
U.S. Representative,Camp,D,Rockdale,405,District 3
U.S. Representative,Totals,D,Rockdale,405,District 3
U.S. Representative,Camp,D,Spalding,1514,District 3
U.S. Representative,Totals,D,Spalding,1514,District 3
U.S. Representative,Camp,D,Troup,1039,District 3
U.S. Representative,Totals,D,Troup,1039,District 3
U.S. Representative,Camp,D,Upson,978,District 3
U.S. Representative,Totals,D,Upson,978,District 3
U.S. Representative,Johnson,D,Dekalb,43180,District 4
U.S. Representative,Totals,D,Dekalb,43180,District 4
U.S. Representative,Johnson,D,Gwinnett,1378,District 4
U.S. Representative,Totals,D,Gwinnett,1378,District 4
U.S. Representative,Johnson,D,Rockdale,2881,District 4
U.S. Representative,Totals,D,Rockdale,2881,District 4
U.S. Representative,Hutchins,D,Clayton,207,District 5
U.S. Representative,Lewis,D,Clayton,526,District 5
U.S. Representative,Thomas,D,Clayton,146,District 5
U.S. Representative,Totals,D,Clayton,879,District 5
U.S. Representative,Hutchins,D,Dekalb,1593,District 5
U.S. Representative,Lewis,D,Dekalb,9649,District 5
U.S. Representative,Thomas,D,Dekalb,1200,District 5
U.S. Representative,Totals,D,Dekalb,12442,District 5
U.S. Representative,Hutchins,D,Fulton,6487,District 5
U.S. Representative,Lewis,D,Fulton,26538,District 5
U.S. Representative,Thomas,D,Fulton,6839,District 5
U.S. Representative,Totals,D,Fulton,39864,District 5
U.S. Representative,Price,R,Cherokee,12478,District 6
U.S. Representative,Totals,R,Cherokee,12478,District 6
U.S. Representative,Price,R,Cobb,8441,District 6
U.S. Representative,Totals,R,Cobb,8441,District 6
U.S. Representative,Price,R,Dekalb,6221,District 6
U.S. Representative,Totals,R,Dekalb,6221,District 6
U.S. Representative,Price,R,Fulton,3817,District 6
U.S. Representative,Totals,R,Fulton,3817,District 6
U.S. Representative,Jones,D,Cherokee,1596,District 6
U.S. Representative,Totals,D,Cherokee,1596,District 6
U.S. Representative,Jones,D,Cobb,2617,District 6
U.S. Representative,Totals,D,Cobb,2617,District 6
U.S. Representative,Jones,D,Dekalb,3150,District 6
U.S. Representative,Totals,D,Dekalb,3150,District 6
U.S. Representative,Jones,D,Fulton,3557,District 6
U.S. Representative,Totals,D,Fulton,3557,District 6
U.S. Representative,Linder,R,Barrow,5647,District 7
U.S. Representative,Totals,R,Barrow,5647,District 7
U.S. Representative,Linder,R,Forsyth,1529,District 7
U.S. Representative,Totals,R,Forsyth,1529,District 7
U.S. Representative,Linder,R,Gwinnett,31918,District 7
U.S. Representative,Totals,R,Gwinnett,31918,District 7
U.S. Representative,Linder,R,Newton,1395,District 7
U.S. Representative,Totals,R,Newton,1395,District 7
U.S. Representative,Linder,R,Walton,8179,District 7
U.S. Representative,Totals,R,Walton,8179,District 7
U.S. Representative,Heckman,D,Barrow,733,District 7
U.S. Representative,Totals,D,Barrow,733,District 7
U.S. Representative,Heckman,D,Forsyth,156,District 7
U.S. Representative,Totals,D,Forsyth,156,District 7
U.S. Representative,Heckman,D,Gwinnett,10493,District 7
U.S. Representative,Totals,D,Gwinnett,10493,District 7
U.S. Representative,Heckman,D,Newton,1023,District 7
U.S. Representative,Totals,D,Newton,1023,District 7
U.S. Representative,Heckman,D,Walton,913,District 7
U.S. Representative,Totals,D,Walton,913,District 7
U.S. Representative,Goddard,R,Baldwin,98,District 8
U.S. Representative,Totals,R,Baldwin,98,District 8
U.S. Representative,Goddard,R,Ben hill,218,District 8
U.S. Representative,Totals,R,Ben hill,218,District 8
U.S. Representative,Goddard,R,Bibb,3526,District 8
U.S. Representative,Totals,R,Bibb,3526,District 8
U.S. Representative,Goddard,R,Bleckley,121,District 8
U.S. Representative,Totals,R,Bleckley,121,District 8
U.S. Representative,Goddard,R,Butts,1609,District 8
U.S. Representative,Totals,R,Butts,1609,District 8
U.S. Representative,Goddard,R,Colquitt,827,District 8
U.S. Representative,Totals,R,Colquitt,827,District 8
U.S. Representative,Goddard,R,Dodge,499,District 8
U.S. Representative,Totals,R,Dodge,499,District 8
U.S. Representative,Goddard,R,Houston,7129,District 8
U.S. Representative,Totals,R,Houston,7129,District 8
U.S. Representative,Goddard,R,Irwin,62,District 8
U.S. Representative,Totals,R,Irwin,62,District 8
U.S. Representative,Goddard,R,Jasper,802,District 8
U.S. Representative,Totals,R,Jasper,802,District 8
U.S. Representative,Goddard,R,Jones,1307,District 8
U.S. Representative,Totals,R,Jones,1307,District 8
U.S. Representative,Goddard,R,Laurens,1064,District 8
U.S. Representative,Totals,R,Laurens,1064,District 8
U.S. Representative,Goddard,R,Monroe,1116,District 8
U.S. Representative,Totals,R,Monroe,1116,District 8
U.S. Representative,Goddard,R,Newton,3832,District 8
U.S. Representative,Totals,R,Newton,3832,District 8
U.S. Representative,Goddard,R,Pulaski,81,District 8
U.S. Representative,Totals,R,Pulaski,81,District 8
U.S. Representative,Goddard,R,Tift,2636,District 8
U.S. Representative,Totals,R,Tift,2636,District 8
U.S. Representative,Goddard,R,Turner,124,District 8
U.S. Representative,Totals,R,Turner,124,District 8
U.S. Representative,Goddard,R,Twiggs,56,District 8
U.S. Representative,Totals,R,Twiggs,56,District 8
U.S. Representative,Goddard,R,Wilcox,76,District 8
U.S. Representative,Totals,R,Wilcox,76,District 8
U.S. Representative,Goddard,R,Wilkinson,94,District 8
U.S. Representative,Totals,R,Wilkinson,94,District 8
U.S. Representative,Goddard,R,Worth,143,District 8
U.S. Representative,Totals,R,Worth,143,District 8
U.S. Representative,Marshall,D,Baldwin,442,District 8
U.S. Representative,Nowak,D,Baldwin,90,District 8
U.S. Representative,Totals,D,Baldwin,532,District 8
U.S. Representative,Marshall,D,Ben hill,1944,District 8
U.S. Representative,Nowak,D,Ben hill,359,District 8
U.S. Representative,Totals,D,Ben hill,2303,District 8
U.S. Representative,Marshall,D,Bibb,9238,District 8
U.S. Representative,Nowak,D,Bibb,1623,District 8
U.S. Representative,Totals,D,Bibb,10861,District 8
U.S. Representative,Marshall,D,Bleckley,2114,District 8
U.S. Representative,Nowak,D,Bleckley,304,District 8
U.S. Representative,Totals,D,Bleckley,2418,District 8
U.S. Representative,Marshall,D,Butts,580,District 8
U.S. Representative,Nowak,D,Butts,166,District 8
U.S. Representative,Totals,D,Butts,746,District 8
U.S. Representative,Marshall,D,Colquitt,617,District 8
U.S. Representative,Nowak,D,Colquitt,176,District 8
U.S. Representative,Totals,D,Colquitt,793,District 8
U.S. Representative,Marshall,D,Dodge,3224,District 8
U.S. Representative,Nowak,D,Dodge,398,District 8
U.S. Representative,Totals,D,Dodge,3622,District 8
U.S. Representative,Marshall,D,Houston,2431,District 8
U.S. Representative,Nowak,D,Houston,398,District 8
U.S. Representative,Totals,D,Houston,2829,District 8
U.S. Representative,Marshall,D,Irwin,1373,District 8
U.S. Representative,Nowak,D,Irwin,225,District 8
U.S. Representative,Totals,D,Irwin,1598,District 8
U.S. Representative,Marshall,D,Jasper,1067,District 8
U.S. Representative,Nowak,D,Jasper,201,District 8
U.S. Representative,Totals,D,Jasper,1268,District 8
U.S. Representative,Marshall,D,Jones,1482,District 8
U.S. Representative,Nowak,D,Jones,198,District 8
U.S. Representative,Totals,D,Jones,1680,District 8
U.S. Representative,Marshall,D,Laurens,5469,District 8
U.S. Representative,Nowak,D,Laurens,568,District 8
U.S. Representative,Totals,D,Laurens,6037,District 8
U.S. Representative,Marshall,D,Monroe,1957,District 8
U.S. Representative,Nowak,D,Monroe,288,District 8
U.S. Representative,Totals,D,Monroe,2245,District 8
U.S. Representative,Marshall,D,Newton,1896,District 8
U.S. Representative,Nowak,D,Newton,824,District 8
U.S. Representative,Totals,D,Newton,2720,District 8
U.S. Representative,Marshall,D,Pulaski,1537,District 8
U.S. Representative,Nowak,D,Pulaski,227,District 8
U.S. Representative,Totals,D,Pulaski,1764,District 8
U.S. Representative,Marshall,D,Tift,939,District 8
U.S. Representative,Nowak,D,Tift,221,District 8
U.S. Representative,Totals,D,Tift,1160,District 8
U.S. Representative,Marshall,D,Turner,1352,District 8
U.S. Representative,Nowak,D,Turner,223,District 8
U.S. Representative,Totals,D,Turner,1575,District 8
U.S. Representative,Marshall,D,Twiggs,2632,District 8
U.S. Representative,Nowak,D,Twiggs,328,District 8
U.S. Representative,Totals,D,Twiggs,2960,District 8
U.S. Representative,Marshall,D,Wilcox,1406,District 8
U.S. Representative,Nowak,D,Wilcox,209,District 8
U.S. Representative,Totals,D,Wilcox,1615,District 8
U.S. Representative,Marshall,D,Wilkinson,2014,District 8
U.S. Representative,Nowak,D,Wilkinson,274,District 8
U.S. Representative,Totals,D,Wilkinson,2288,District 8
U.S. Representative,Marshall,D,Worth,497,District 8
U.S. Representative,Nowak,D,Worth,96,District 8
U.S. Representative,Totals,D,Worth,593,District 8
U.S. Representative,Deal,R,Catoosa,2709,District 9
U.S. Representative,Totals,R,Catoosa,2709,District 9
U.S. Representative,Deal,R,Dade,1766,District 9
U.S. Representative,Totals,R,Dade,1766,District 9
U.S. Representative,Deal,R,Dawson,2587,District 9
U.S. Representative,Totals,R,Dawson,2587,District 9
U.S. Representative,Deal,R,Fannin,2931,District 9
U.S. Representative,Totals,R,Fannin,2931,District 9
U.S. Representative,Deal,R,Forsyth,10039,District 9
U.S. Representative,Totals,R,Forsyth,10039,District 9
U.S. Representative,Deal,R,Gilmer,2896,District 9
U.S. Representative,Totals,R,Gilmer,2896,District 9
U.S. Representative,Deal,R,Gordon,1750,District 9
U.S. Representative,Totals,R,Gordon,1750,District 9
U.S. Representative,Deal,R,Hall,7797,District 9
U.S. Representative,Totals,R,Hall,7797,District 9
U.S. Representative,Deal,R,Lumpkin,4889,District 9
U.S. Representative,Totals,R,Lumpkin,4889,District 9
U.S. Representative,Deal,R,Murray,1202,District 9
U.S. Representative,Totals,R,Murray,1202,District 9
U.S. Representative,Deal,R,Pickens,4867,District 9
U.S. Representative,Totals,R,Pickens,4867,District 9
U.S. Representative,Deal,R,Union,992,District 9
U.S. Representative,Totals,R,Union,992,District 9
U.S. Representative,Deal,R,Walker,3012,District 9
U.S. Representative,Totals,R,Walker,3012,District 9
U.S. Representative,Deal,R,White,2842,District 9
U.S. Representative,Totals,R,White,2842,District 9
U.S. Representative,Deal,R,Whitfield,4374,District 9
U.S. Representative,Totals,R,Whitfield,4374,District 9
U.S. Representative,Scottt,D,Catoosa,504,District 9
U.S. Representative,Totals,D,Catoosa,504,District 9
U.S. Representative,Scottt,D,Dade,376,District 9
U.S. Representative,Totals,D,Dade,376,District 9
U.S. Representative,Scottt,D,Dawson,155,District 9
U.S. Representative,Totals,D,Dawson,155,District 9
U.S. Representative,Scottt,D,Fannin,357,District 9
U.S. Representative,Totals,D,Fannin,357,District 9
U.S. Representative,Scottt,D,Forsyth,1027,District 9
U.S. Representative,Totals,D,Forsyth,1027,District 9
U.S. Representative,Scottt,D,Gilmer,383,District 9
U.S. Representative,Totals,D,Gilmer,383,District 9
U.S. Representative,Scottt,D,Gordon,253,District 9
U.S. Representative,Totals,D,Gordon,253,District 9
U.S. Representative,Scottt,D,Hall,1760,District 9
U.S. Representative,Totals,D,Hall,1760,District 9
U.S. Representative,Scottt,D,Lumpkin,324,District 9
U.S. Representative,Totals,D,Lumpkin,324,District 9
U.S. Representative,Scottt,D,Murray,1599,District 9
U.S. Representative,Totals,D,Murray,1599,District 9
U.S. Representative,Scottt,D,Pickens,281,District 9
U.S. Representative,Totals,D,Pickens,281,District 9
U.S. Representative,Scottt,D,Union,2604,District 9
U.S. Representative,Totals,D,Union,2604,District 9
U.S. Representative,Scottt,D,Walker,1709,District 9
U.S. Representative,Totals,D,Walker,1709,District 9
U.S. Representative,Scottt,D,White,471,District 9
U.S. Representative,Totals,D,White,471,District 9
U.S. Representative,Scottt,D,Whitfield,793,District 9
U.S. Representative,Totals,D,Whitfield,793,District 9
U.S. Representative,Broun,R,Banks,1996,District 10
U.S. Representative,Fleming,R,Banks,582,District 10
U.S. Representative,Totals,R,Banks,2578,District 10
U.S. Representative,Broun,R,Clarke,2864,District 10
U.S. Representative,Fleming,R,Clarke,543,District 10
U.S. Representative,Totals,R,Clarke,3407,District 10
U.S. Representative,Broun,R,Columbia,7626,District 10
U.S. Representative,Fleming,R,Columbia,5518,District 10
U.S. Representative,Totals,R,Columbia,13144,District 10
U.S. Representative,Broun,R,Elbert,444,District 10
U.S. Representative,Fleming,R,Elbert,213,District 10
U.S. Representative,Totals,R,Elbert,657,District 10
U.S. Representative,Broun,R,Franklin,745,District 10
U.S. Representative,Fleming,R,Franklin,179,District 10
U.S. Representative,Totals,R,Franklin,924,District 10
U.S. Representative,Broun,R,Greene,949,District 10
U.S. Representative,Fleming,R,Greene,322,District 10
U.S. Representative,Totals,R,Greene,1271,District 10
U.S. Representative,Broun,R,Habersham,4862,District 10
U.S. Representative,Fleming,R,Habersham,1406,District 10
U.S. Representative,Totals,R,Habersham,6268,District 10
U.S. Representative,Broun,R,Hart,949,District 10
U.S. Representative,Fleming,R,Hart,184,District 10
U.S. Representative,Totals,R,Hart,1133,District 10
U.S. Representative,Broun,R,Jackson,4374,District 10
U.S. Representative,Fleming,R,Jackson,1421,District 10
U.S. Representative,Totals,R,Jackson,5795,District 10
U.S. Representative,Broun,R,Lincoln,455,District 10
U.S. Representative,Fleming,R,Lincoln,328,District 10
