county,precinct,office,district,party,candidate,total_votes
Richmond,604,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",482
Richmond,604,U.S. House,012,Republican,RICK W ALLEN,223
Richmond,604,U.S. Senate,,Democrat,RAPHAEL WARNOCK,487
Richmond,604,U.S. Senate,,Democrat,RAPHAEL WARNOCK,483
Richmond,604,U.S. Senate,,Libertarian,CHASE OLIVER,9
Richmond,604,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,206
Richmond,604,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,202
Richmond,605,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",1141
Richmond,605,Attorney General,,Libertarian,MARTIN COWEN,25
Richmond,605,Attorney General,,Republican,CHRIS CARR,561
Richmond,605,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,1484
Richmond,605,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,1115
Richmond,605,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,39
Richmond,605,Commissioner of Agriculture,,Republican,TYLER HARPER,561
Richmond,605,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,1124
Richmond,605,Commissioner of Insurance,,Republican,JOHN KING,585
Richmond,605,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",1116
Richmond,605,Commissioner of Labor,,Libertarian,EMILY ANDERSON,39
Richmond,605,Commissioner of Labor,,Republican,BRUCE THOMPSON,560
Richmond,605,Governor,,Democrat,STACEY ABRAMS,1142
Richmond,605,Governor,,Libertarian,SHANE HAZEL,17
Richmond,605,Governor,,Republican,BRIAN KEMP,588
Richmond,605,Lieutenant Governor,,Democrat,CHARLIE BAILEY,1130
Richmond,605,Lieutenant Governor,,Libertarian,RYAN GRAHAM,33
Richmond,605,Lieutenant Governor,,Republican,BURT JONES,554
Richmond,605,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,269
Richmond,605,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,1419
Richmond,605,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,183
Richmond,605,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,1511
Richmond,605,SCHOOL BOARD,006,NONPARTISAN,TYRIQUE ROBINSON,1434
Richmond,605,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",1196
Richmond,605,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,292
Richmond,605,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,1122
Richmond,605,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,592
Richmond,605,STATEWIDE REFERENDUM QUESTION 1,,,NO,608
Richmond,605,STATEWIDE REFERENDUM QUESTION 1,,,YES,1041
Richmond,605,STATEWIDE REFERENDUM QUESTION 2,,,NO,377
Richmond,605,STATEWIDE REFERENDUM QUESTION 2,,,YES,1277
Richmond,605,Secretary of State,,Democrat,BEE NGUYEN,1105
Richmond,605,Secretary of State,,Libertarian,TED METZ,39
Richmond,605,Secretary of State,,Republican,BRAD RAFFENSPERGER,572
Richmond,605,State House,130,Democrat,LYNN GLADNEY,1148
Richmond,605,State House,130,Republican,DAN SWENSON,564
Richmond,605,State Senate,022,Democrat,HAROLD V JONES II,1160
Richmond,605,State Senate,022,Republican,ANDREW DANIELSON,548
Richmond,605,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,1155
Richmond,605,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,81
Richmond,605,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,393
Richmond,605,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",1136
Richmond,605,U.S. House,012,Republican,RICK W ALLEN,588
Richmond,605,U.S. Senate,,Democrat,RAPHAEL WARNOCK,1185
Richmond,605,U.S. Senate,,Democrat,RAPHAEL WARNOCK,1134
Richmond,605,U.S. Senate,,Libertarian,CHASE OLIVER,20
Richmond,605,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,534
Richmond,605,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,487
Richmond,606,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",701
Richmond,606,Attorney General,,Libertarian,MARTIN COWEN,8
Richmond,606,Attorney General,,Republican,CHRIS CARR,96
Richmond,606,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,761
Richmond,606,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,691
Richmond,606,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,14
Richmond,606,Commissioner of Agriculture,,Republican,TYLER HARPER,100
Richmond,606,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,704
Richmond,606,Commissioner of Insurance,,Republican,JOHN KING,103
Richmond,606,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",692
Richmond,606,Commissioner of Labor,,Libertarian,EMILY ANDERSON,24
Richmond,606,Commissioner of Labor,,Republican,BRUCE THOMPSON,87
Richmond,606,Governor,,Democrat,STACEY ABRAMS,717
Richmond,606,Governor,,Libertarian,SHANE HAZEL,5
Richmond,606,Governor,,Republican,BRIAN KEMP,98
Richmond,606,Lieutenant Governor,,Democrat,CHARLIE BAILEY,696
Richmond,606,Lieutenant Governor,,Libertarian,RYAN GRAHAM,12
Richmond,606,Lieutenant Governor,,Republican,BURT JONES,97
Richmond,606,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,123
Richmond,606,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,665
Richmond,606,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,74
Richmond,606,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,723
Richmond,606,SCHOOL BOARD,006,NONPARTISAN,TYRIQUE ROBINSON,716
Richmond,606,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",569
Richmond,606,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,171
Richmond,606,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,699
Richmond,606,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,108
Richmond,606,STATEWIDE REFERENDUM QUESTION 1,,,NO,313
Richmond,606,STATEWIDE REFERENDUM QUESTION 1,,,YES,471
Richmond,606,STATEWIDE REFERENDUM QUESTION 2,,,NO,208
Richmond,606,STATEWIDE REFERENDUM QUESTION 2,,,YES,572
Richmond,606,Secretary of State,,Democrat,BEE NGUYEN,697
Richmond,606,Secretary of State,,Libertarian,TED METZ,14
Richmond,606,Secretary of State,,Republican,BRAD RAFFENSPERGER,99
Richmond,606,State House,126,Democrat,GLORIA FRAZIER,709
Richmond,606,State House,126,Republican,WILLIAM C HARRIS,100
Richmond,606,State Senate,022,Democrat,HAROLD V JONES II,711
Richmond,606,State Senate,022,Republican,ANDREW DANIELSON,96
Richmond,606,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,614
Richmond,606,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,28
Richmond,606,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,155
Richmond,606,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",705
Richmond,606,U.S. House,012,Republican,RICK W ALLEN,96
Richmond,606,U.S. Senate,,Democrat,RAPHAEL WARNOCK,727
Richmond,606,U.S. Senate,,Democrat,RAPHAEL WARNOCK,679
Richmond,606,U.S. Senate,,Libertarian,CHASE OLIVER,11
Richmond,606,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,81
Richmond,606,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,70
Richmond,607,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",1935
Richmond,607,Attorney General,,Libertarian,MARTIN COWEN,23
Richmond,607,Attorney General,,Republican,CHRIS CARR,138
Richmond,607,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,2052
Richmond,607,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,1939
Richmond,607,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,26
Richmond,607,Commissioner of Agriculture,,Republican,TYLER HARPER,126
Richmond,607,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,1954
Richmond,607,Commissioner of Insurance,,Republican,JOHN KING,134
Richmond,607,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",1925
Richmond,607,Commissioner of Labor,,Libertarian,EMILY ANDERSON,40
Richmond,607,Commissioner of Labor,,Republican,BRUCE THOMPSON,122
Richmond,607,Governor,,Democrat,STACEY ABRAMS,1965
Richmond,607,Governor,,Libertarian,SHANE HAZEL,7
Richmond,607,Governor,,Republican,BRIAN KEMP,140
Richmond,607,Lieutenant Governor,,Democrat,CHARLIE BAILEY,1907
Richmond,607,Lieutenant Governor,,Libertarian,RYAN GRAHAM,40
Richmond,607,Lieutenant Governor,,Republican,BURT JONES,139
Richmond,607,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,331
Richmond,607,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,1715
Richmond,607,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,177
Richmond,607,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,1882
Richmond,607,SCHOOL BOARD,006,NONPARTISAN,TYRIQUE ROBINSON,1874
Richmond,607,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",1520
Richmond,607,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,373
Richmond,607,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,1947
Richmond,607,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,149
Richmond,607,STATEWIDE REFERENDUM QUESTION 1,,,NO,793
Richmond,607,STATEWIDE REFERENDUM QUESTION 1,,,YES,1243
Richmond,607,STATEWIDE REFERENDUM QUESTION 2,,,NO,560
Richmond,607,STATEWIDE REFERENDUM QUESTION 2,,,YES,1472
Richmond,607,Secretary of State,,Democrat,BEE NGUYEN,1869
Richmond,607,Secretary of State,,Libertarian,TED METZ,24
Richmond,607,Secretary of State,,Republican,BRAD RAFFENSPERGER,196
Richmond,607,State House,130,Democrat,LYNN GLADNEY,1961
Richmond,607,State House,130,Republican,DAN SWENSON,122
Richmond,607,State Senate,022,Democrat,HAROLD V JONES II,1962
Richmond,607,State Senate,022,Republican,ANDREW DANIELSON,118
Richmond,607,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,1683
Richmond,607,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,42
Richmond,607,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,357
Richmond,607,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",1950
Richmond,607,U.S. House,012,Republican,RICK W ALLEN,146
Richmond,607,U.S. Senate,,Democrat,RAPHAEL WARNOCK,2004
Richmond,607,U.S. Senate,,Democrat,RAPHAEL WARNOCK,1913
Richmond,607,U.S. Senate,,Libertarian,CHASE OLIVER,14
Richmond,607,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,96
Richmond,607,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,102
Richmond,608,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",21
Richmond,608,Attorney General,,Libertarian,MARTIN COWEN,0
Richmond,608,Attorney General,,Republican,CHRIS CARR,70
Richmond,608,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,60
Richmond,608,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,21
Richmond,608,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,0
Richmond,608,Commissioner of Agriculture,,Republican,TYLER HARPER,70
Richmond,608,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,22
Richmond,608,Commissioner of Insurance,,Republican,JOHN KING,67
Richmond,608,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",21
Richmond,608,Commissioner of Labor,,Libertarian,EMILY ANDERSON,1
Richmond,608,Commissioner of Labor,,Republican,BRUCE THOMPSON,69
Richmond,608,Governor,,Democrat,STACEY ABRAMS,20
Richmond,608,Governor,,Libertarian,SHANE HAZEL,1
Richmond,608,Governor,,Republican,BRIAN KEMP,71
Richmond,608,Lieutenant Governor,,Democrat,CHARLIE BAILEY,21
Richmond,608,Lieutenant Governor,,Libertarian,RYAN GRAHAM,2
Richmond,608,Lieutenant Governor,,Republican,BURT JONES,66
Richmond,608,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,19
Richmond,608,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,67
Richmond,608,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,15
Richmond,608,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,71
Richmond,608,SCHOOL BOARD,006,NONPARTISAN,TYRIQUE ROBINSON,65
Richmond,608,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",62
Richmond,608,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,11
Richmond,608,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,21
Richmond,608,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,68
Richmond,608,STATEWIDE REFERENDUM QUESTION 1,,,NO,33
Richmond,608,STATEWIDE REFERENDUM QUESTION 1,,,YES,52
Richmond,608,STATEWIDE REFERENDUM QUESTION 2,,,NO,14
Richmond,608,STATEWIDE REFERENDUM QUESTION 2,,,YES,71
Richmond,608,Secretary of State,,Democrat,BEE NGUYEN,21
Richmond,608,Secretary of State,,Libertarian,TED METZ,1
Richmond,608,Secretary of State,,Republican,BRAD RAFFENSPERGER,67
Richmond,608,State House,130,Democrat,LYNN GLADNEY,22
Richmond,608,State House,130,Republican,DAN SWENSON,67
Richmond,608,State Senate,023,Republican,MAX BURNS,80
Richmond,608,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,36
Richmond,608,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,1
Richmond,608,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,45
Richmond,608,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",21
Richmond,608,U.S. House,012,Republican,RICK W ALLEN,70
Richmond,608,U.S. Senate,,Democrat,RAPHAEL WARNOCK,24
Richmond,608,U.S. Senate,,Democrat,RAPHAEL WARNOCK,31
Richmond,608,U.S. Senate,,Libertarian,CHASE OLIVER,0
Richmond,608,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,67
Richmond,608,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,65
Richmond,701,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",536
Richmond,701,Attorney General,,Libertarian,MARTIN COWEN,15
Richmond,701,Attorney General,,Republican,CHRIS CARR,980
Richmond,701,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,1150
Richmond,701,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,504
Richmond,701,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,36
Richmond,701,Commissioner of Agriculture,,Republican,TYLER HARPER,985
Richmond,701,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,516
Richmond,701,Commissioner of Insurance,,Republican,JOHN KING,1003
Richmond,701,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",518
Richmond,701,Commissioner of Labor,,Libertarian,EMILY ANDERSON,42
Richmond,701,Commissioner of Labor,,Republican,BRUCE THOMPSON,963
Richmond,701,Governor,,Democrat,STACEY ABRAMS,524
Richmond,701,Governor,,Libertarian,SHANE HAZEL,9
Richmond,701,Governor,,Republican,BRIAN KEMP,1008
Richmond,701,Lieutenant Governor,,Democrat,CHARLIE BAILEY,534
Richmond,701,Lieutenant Governor,,Libertarian,RYAN GRAHAM,34
Richmond,701,Lieutenant Governor,,Republican,BURT JONES,963
Richmond,701,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,145
Richmond,701,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,1353
Richmond,701,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,132
Richmond,701,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,1373
Richmond,701,SCHOOL BOARD,007,NONPARTISAN,BRITTIANY BROADWATER,578
Richmond,701,SCHOOL BOARD,007,NONPARTISAN,CHARLIE WALKER JR,832
Richmond,701,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",1085
Richmond,701,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,191
Richmond,701,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,516
Richmond,701,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,1008
Richmond,701,STATEWIDE REFERENDUM QUESTION 1,,,NO,546
Richmond,701,STATEWIDE REFERENDUM QUESTION 1,,,YES,924
Richmond,701,STATEWIDE REFERENDUM QUESTION 2,,,NO,300
Richmond,701,STATEWIDE REFERENDUM QUESTION 2,,,YES,1177
Richmond,701,Secretary of State,,Democrat,BEE NGUYEN,485
Richmond,701,Secretary of State,,Libertarian,TED METZ,42
Richmond,701,Secretary of State,,Republican,BRAD RAFFENSPERGER,999
Richmond,701,State House,127,Republican,MARK NEWTON,1238
Richmond,701,State Senate,022,Democrat,HAROLD V JONES II,577
Richmond,701,State Senate,022,Republican,ANDREW DANIELSON,943
Richmond,701,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,888
Richmond,701,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,190
Richmond,701,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,341
Richmond,701,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",531
Richmond,701,U.S. House,012,Republican,RICK W ALLEN,1003
Richmond,701,U.S. Senate,,Democrat,RAPHAEL WARNOCK,570
Richmond,701,U.S. Senate,,Democrat,RAPHAEL WARNOCK,556
Richmond,701,U.S. Senate,,Libertarian,CHASE OLIVER,36
Richmond,701,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,923
Richmond,701,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,893
Richmond,702,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",296
Richmond,702,Attorney General,,Libertarian,MARTIN COWEN,19
Richmond,702,Attorney General,,Republican,CHRIS CARR,535
Richmond,702,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,596
Richmond,702,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,270
Richmond,702,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,29
Richmond,702,Commissioner of Agriculture,,Republican,TYLER HARPER,540
Richmond,702,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,278
Richmond,702,Commissioner of Insurance,,Republican,JOHN KING,559
Richmond,702,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",271
Richmond,702,Commissioner of Labor,,Libertarian,EMILY ANDERSON,37
Richmond,702,Commissioner of Labor,,Republican,BRUCE THOMPSON,528
Richmond,702,Governor,,Democrat,STACEY ABRAMS,286
Richmond,702,Governor,,Libertarian,SHANE HAZEL,11
Richmond,702,Governor,,Republican,BRIAN KEMP,560
Richmond,702,Lieutenant Governor,,Democrat,CHARLIE BAILEY,290
Richmond,702,Lieutenant Governor,,Libertarian,RYAN GRAHAM,24
Richmond,702,Lieutenant Governor,,Republican,BURT JONES,535
Richmond,702,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,74
Richmond,702,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,754
Richmond,702,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,67
Richmond,702,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,766
Richmond,702,SCHOOL BOARD,007,NONPARTISAN,BRITTIANY BROADWATER,365
Richmond,702,SCHOOL BOARD,007,NONPARTISAN,CHARLIE WALKER JR,385
Richmond,702,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",572
Richmond,702,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,135
Richmond,702,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,285
Richmond,702,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,555
Richmond,702,STATEWIDE REFERENDUM QUESTION 1,,,NO,304
Richmond,702,STATEWIDE REFERENDUM QUESTION 1,,,YES,502
Richmond,702,STATEWIDE REFERENDUM QUESTION 2,,,NO,162
Richmond,702,STATEWIDE REFERENDUM QUESTION 2,,,YES,643
Richmond,702,Secretary of State,,Democrat,BEE NGUYEN,267
Richmond,702,Secretary of State,,Libertarian,TED METZ,24
Richmond,702,Secretary of State,,Republican,BRAD RAFFENSPERGER,556
Richmond,702,State House,129,Democrat,"HENRY ""WAYNE"" HOWARD",559
Richmond,702,State Senate,022,Democrat,HAROLD V JONES II,315
Richmond,702,State Senate,022,Republican,ANDREW DANIELSON,525
Richmond,702,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,455
Richmond,702,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,86
Richmond,702,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,203
Richmond,702,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",292
Richmond,702,U.S. House,012,Republican,RICK W ALLEN,557
Richmond,702,U.S. Senate,,Democrat,RAPHAEL WARNOCK,337
Richmond,702,U.S. Senate,,Democrat,RAPHAEL WARNOCK,335
Richmond,702,U.S. Senate,,Libertarian,CHASE OLIVER,11
Richmond,702,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,511
Richmond,702,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,460
Richmond,703,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",879
Richmond,703,Attorney General,,Libertarian,MARTIN COWEN,25
Richmond,703,Attorney General,,Republican,CHRIS CARR,745
Richmond,703,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,1304
Richmond,703,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,855
Richmond,703,Commissioner of Agriculture,,Libertarian,DAVID RAUDABAUGH,43
Richmond,703,Commissioner of Agriculture,,Republican,TYLER HARPER,744
Richmond,703,Commissioner of Insurance,,Democrat,JANICE LAWS ROBINSON,871
Richmond,703,Commissioner of Insurance,,Republican,JOHN KING,768
Richmond,703,Commissioner of Labor,,Democrat,"WILLIAM ""WILL"" BODDIE JR",871
Richmond,703,Commissioner of Labor,,Libertarian,EMILY ANDERSON,54
Richmond,703,Commissioner of Labor,,Republican,BRUCE THOMPSON,717
Richmond,703,Governor,,Democrat,STACEY ABRAMS,881
Richmond,703,Governor,,Libertarian,SHANE HAZEL,17
Richmond,703,Governor,,Republican,BRIAN KEMP,764
Richmond,703,Lieutenant Governor,,Democrat,CHARLIE BAILEY,876
Richmond,703,Lieutenant Governor,,Libertarian,RYAN GRAHAM,47
Richmond,703,Lieutenant Governor,,Republican,BURT JONES,719
Richmond,703,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,NO,191
Richmond,703,PROPOSED CONSTITUTIONAL AMENDMENT 1,,,YES,1430
Richmond,703,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,NO,116
Richmond,703,PROPOSED CONSTITUTIONAL AMENDMENT 2,,,YES,1517
Richmond,703,SCHOOL BOARD,007,NONPARTISAN,BRITTIANY BROADWATER,688
Richmond,703,SCHOOL BOARD,007,NONPARTISAN,CHARLIE WALKER JR,780
Richmond,703,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,"CHARLES ""CHARLIE"" BYRD",1154
Richmond,703,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR - BRIER CREEK,,NONPARTISAN,DAN SCOTT,253
Richmond,703,STATE SCHOOL SUPERINTENDENT,,Democrat,ALISHA THOMAS SEARCY,885
Richmond,703,STATE SCHOOL SUPERINTENDENT,,Republican,RICHARD WOODS,763
Richmond,703,STATEWIDE REFERENDUM QUESTION 1,,,NO,605
Richmond,703,STATEWIDE REFERENDUM QUESTION 1,,,YES,975
Richmond,703,STATEWIDE REFERENDUM QUESTION 2,,,NO,334
Richmond,703,STATEWIDE REFERENDUM QUESTION 2,,,YES,1259
Richmond,703,Secretary of State,,Democrat,BEE NGUYEN,849
Richmond,703,Secretary of State,,Libertarian,TED METZ,43
Richmond,703,Secretary of State,,Republican,BRAD RAFFENSPERGER,757
Richmond,703,State House,129,Democrat,"HENRY ""WAYNE"" HOWARD",1251
Richmond,703,State Senate,022,Democrat,HAROLD V JONES II,927
Richmond,703,State Senate,022,Republican,ANDREW DANIELSON,716
Richmond,703,TAX COMMISSIONER,,Democrat,T CHRIS JOHNSON,1013
Richmond,703,TAX COMMISSIONER,,NONPARTISAN,SANFORD LOYD,117
Richmond,703,TAX COMMISSIONER,,NONPARTISAN,VERONICA FREEMAN BROWN,373
Richmond,703,U.S. House,012,Democrat,"ELIZABETH ""LIZ"" JOHNSON",894
Richmond,703,U.S. House,012,Republican,RICK W ALLEN,762
Richmond,703,U.S. Senate,,Democrat,RAPHAEL WARNOCK,936
Richmond,703,U.S. Senate,,Democrat,RAPHAEL WARNOCK,881
Richmond,703,U.S. Senate,,Libertarian,CHASE OLIVER,30
Richmond,703,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,691
Richmond,703,U.S. Senate,,Republican,HERSCHEL JUNIOR WALKER,612
Richmond,704,Attorney General,,Democrat,"JENNIFER ""JEN"" JORDAN",83
Richmond,704,Attorney General,,Libertarian,MARTIN COWEN,3
Richmond,704,Attorney General,,Republican,CHRIS CARR,238
Richmond,704,"CHIEF JUDGE, CIVIL AND MAGISTRATE COURT",,Democrat,CARLETTA SIMS BROWN,235
Richmond,704,Commissioner of Agriculture,,Democrat,NAKITA HEMINGWAY,65
